Higher,Lower,Texture
K♣ 8♥,7♣ 5♥,Type1212
K♣ 8♥,7♣ 4♥,Type1212
K♣ 8♥,7♣ 3♥,Type1212
K♣ 8♥,7♣ 2♥,Type1212
K♣ 8♥,6♥ 6♣,Type1212
K♣ 8♥,6♥ 5♣,Type1212
K♣ 8♥,6♥ 4♣,Type1212
K♣ 8♥,6♥ 3♣,Type1212
K♣ 8♥,6♥ 2♣,Type1212
K♣ 8♥,6♣ 5♥,Type1212
K♣ 8♥,6♣ 4♥,Type1212
K♣ 8♥,6♣ 3♥,Type1212
K♣ 8♥,6♣ 2♥,Type1212
K♣ 8♥,5♥ 5♣,Type1212
K♣ 8♥,5♥ 4♣,Type1212
K♣ 8♥,5♥ 3♣,Type1212
K♣ 8♥,5♥ 2♣,Type1212
K♣ 8♥,5♣ 4♥,Type1212
K♣ 8♥,5♣ 3♥,Type1212
K♣ 8♥,5♣ 2♥,Type1212
K♣ 8♥,4♥ 4♣,Type1212
K♣ 8♥,4♥ 3♣,Type1212
K♣ 8♥,4♥ 2♣,Type1212
K♣ 8♥,4♣ 3♥,Type1212
K♣ 8♥,4♣ 2♥,Type1212
K♣ 8♥,3♥ 3♣,Type1212
K♣ 8♥,3♥ 2♣,Type1212
K♣ 8♥,3♣ 2♥,Type1212
K♣ 8♥,2♥ 2♣,Type1212
K♣ 8♦,Q♦ Q♣,Type1212
K♣ 8♦,Q♦ J♣,Type1212
K♣ 8♦,Q♦ T♣,Type1212
K♣ 8♦,Q♦ 9♣,Type1212
K♣ 8♦,Q♦ 8♣,Type1212
K♣ 8♦,Q♦ 7♣,Type1212
K♣ 8♦,Q♦ 6♣,Type1212
K♣ 8♦,Q♦ 5♣,Type1212
K♣ 8♦,Q♦ 4♣,Type1212
K♣ 8♦,Q♦ 3♣,Type1212
K♣ 8♦,Q♦ 2♣,Type1212
K♣ 8♦,Q♣ J♦,Type1212
K♣ 8♦,Q♣ T♦,Type1212
K♣ 8♦,Q♣ 9♦,Type1212
K♣ 8♦,Q♣ 7♦,Type1212
K♣ 8♦,Q♣ 6♦,Type1212
K♣ 8♦,Q♣ 5♦,Type1212
K♣ 8♦,Q♣ 4♦,Type1212
K♣ 8♦,Q♣ 3♦,Type1212
K♣ 8♦,Q♣ 2♦,Type1212
K♣ 8♦,J♦ J♣,Type1212
K♣ 8♦,J♦ T♣,Type1212
K♣ 8♦,J♦ 9♣,Type1212
K♣ 8♦,J♦ 8♣,Type1212
K♣ 8♦,J♦ 7♣,Type1212
K♣ 8♦,J♦ 6♣,Type1212
K♣ 8♦,J♦ 5♣,Type1212
K♣ 8♦,J♦ 4♣,Type1212
K♣ 8♦,J♦ 3♣,Type1212
K♣ 8♦,J♦ 2♣,Type1212
K♣ 8♦,J♣ T♦,Type1212
K♣ 8♦,J♣ 9♦,Type1212
K♣ 8♦,J♣ 7♦,Type1212
K♣ 8♦,J♣ 6♦,Type1212
K♣ 8♦,J♣ 5♦,Type1212
K♣ 8♦,J♣ 4♦,Type1212
K♣ 8♦,J♣ 3♦,Type1212
K♣ 8♦,J♣ 2♦,Type1212
K♣ 8♦,T♦ T♣,Type1212
K♣ 8♦,T♦ 9♣,Type1212
K♣ 8♦,T♦ 8♣,Type1212
K♣ 8♦,T♦ 7♣,Type1212
K♣ 8♦,T♦ 6♣,Type1212
K♣ 8♦,T♦ 5♣,Type1212
K♣ 8♦,T♦ 4♣,Type1212
K♣ 8♦,T♦ 3♣,Type1212
K♣ 8♦,T♦ 2♣,Type1212
K♣ 8♦,T♣ 9♦,Type1212
K♣ 8♦,T♣ 7♦,Type1212
K♣ 8♦,T♣ 6♦,Type1212
K♣ 8♦,T♣ 5♦,Type1212
K♣ 8♦,T♣ 4♦,Type1212
K♣ 8♦,T♣ 3♦,Type1212
K♣ 8♦,T♣ 2♦,Type1212
K♣ 8♦,9♦ 9♣,Type1212
K♣ 8♦,9♦ 8♣,Type1212
K♣ 8♦,9♦ 7♣,Type1212
K♣ 8♦,9♦ 6♣,Type1212
K♣ 8♦,9♦ 5♣,Type1212
K♣ 8♦,9♦ 4♣,Type1212
K♣ 8♦,9♦ 3♣,Type1212
K♣ 8♦,9♦ 2♣,Type1212
K♣ 8♦,9♣ 7♦,Type1212
K♣ 8♦,9♣ 6♦,Type1212
K♣ 8♦,9♣ 5♦,Type1212
K♣ 8♦,9♣ 4♦,Type1212
K♣ 8♦,9♣ 3♦,Type1212
K♣ 8♦,9♣ 2♦,Type1212
K♣ 8♦,8♣ 7♦,Type1212
K♣ 8♦,8♣ 6♦,Type1212
K♣ 8♦,8♣ 5♦,Type1212
K♣ 8♦,8♣ 4♦,Type1212
K♣ 8♦,8♣ 3♦,Type1212
K♣ 8♦,8♣ 2♦,Type1212
K♣ 8♦,7♦ 7♣,Type1212
K♣ 8♦,7♦ 6♣,Type1212
K♣ 8♦,7♦ 5♣,Type1212
K♣ 8♦,7♦ 4♣,Type1212
K♣ 8♦,7♦ 3♣,Type1212
K♣ 8♦,7♦ 2♣,Type1212
K♣ 8♦,7♣ 6♦,Type1212
K♣ 8♦,7♣ 5♦,Type1212
K♣ 8♦,7♣ 4♦,Type1212
K♣ 8♦,7♣ 3♦,Type1212
K♣ 8♦,7♣ 2♦,Type1212
K♣ 8♦,6♦ 6♣,Type1212
K♣ 8♦,6♦ 5♣,Type1212
K♣ 8♦,6♦ 4♣,Type1212
K♣ 8♦,6♦ 3♣,Type1212
K♣ 8♦,6♦ 2♣,Type1212
K♣ 8♦,6♣ 5♦,Type1212
K♣ 8♦,6♣ 4♦,Type1212
K♣ 8♦,6♣ 3♦,Type1212
K♣ 8♦,6♣ 2♦,Type1212
K♣ 8♦,5♦ 5♣,Type1212
K♣ 8♦,5♦ 4♣,Type1212
K♣ 8♦,5♦ 3♣,Type1212
K♣ 8♦,5♦ 2♣,Type1212
K♣ 8♦,5♣ 4♦,Type1212
K♣ 8♦,5♣ 3♦,Type1212
K♣ 8♦,5♣ 2♦,Type1212
K♣ 8♦,4♦ 4♣,Type1212
K♣ 8♦,4♦ 3♣,Type1212
K♣ 8♦,4♦ 2♣,Type1212
K♣ 8♦,4♣ 3♦,Type1212
K♣ 8♦,4♣ 2♦,Type1212
K♣ 8♦,3♦ 3♣,Type1212
K♣ 8♦,3♦ 2♣,Type1212
K♣ 8♦,3♣ 2♦,Type1212
K♣ 8♦,2♦ 2♣,Type1212
K♣ 7♠,Q♠ Q♣,Type1212
K♣ 7♠,Q♠ J♣,Type1212
K♣ 7♠,Q♠ T♣,Type1212
K♣ 7♠,Q♠ 9♣,Type1212
K♣ 7♠,Q♠ 8♣,Type1212
K♣ 7♠,Q♠ 7♣,Type1212
K♣ 7♠,Q♠ 6♣,Type1212
K♣ 7♠,Q♠ 5♣,Type1212
K♣ 7♠,Q♠ 4♣,Type1212
K♣ 7♠,Q♠ 3♣,Type1212
K♣ 7♠,Q♠ 2♣,Type1212
K♣ 7♠,Q♣ J♠,Type1212
K♣ 7♠,Q♣ T♠,Type1212
K♣ 7♠,Q♣ 9♠,Type1212
K♣ 7♠,Q♣ 8♠,Type1212
K♣ 7♠,Q♣ 6♠,Type1212
K♣ 7♠,Q♣ 5♠,Type1212
K♣ 7♠,Q♣ 4♠,Type1212
K♣ 7♠,Q♣ 3♠,Type1212
K♣ 7♠,Q♣ 2♠,Type1212
K♣ 7♠,J♠ J♣,Type1212
K♣ 7♠,J♠ T♣,Type1212
K♣ 7♠,J♠ 9♣,Type1212
K♣ 7♠,J♠ 8♣,Type1212
K♣ 7♠,J♠ 7♣,Type1212
K♣ 7♠,J♠ 6♣,Type1212
K♣ 7♠,J♠ 5♣,Type1212
K♣ 7♠,J♠ 4♣,Type1212
K♣ 7♠,J♠ 3♣,Type1212
K♣ 7♠,J♠ 2♣,Type1212
K♣ 7♠,J♣ T♠,Type1212
K♣ 7♠,J♣ 9♠,Type1212
K♣ 7♠,J♣ 8♠,Type1212
K♣ 7♠,J♣ 6♠,Type1212
K♣ 7♠,J♣ 5♠,Type1212
K♣ 7♠,J♣ 4♠,Type1212
K♣ 7♠,J♣ 3♠,Type1212
K♣ 7♠,J♣ 2♠,Type1212
K♣ 7♠,T♠ T♣,Type1212
K♣ 7♠,T♠ 9♣,Type1212
K♣ 7♠,T♠ 8♣,Type1212
K♣ 7♠,T♠ 7♣,Type1212
K♣ 7♠,T♠ 6♣,Type1212
K♣ 7♠,T♠ 5♣,Type1212
K♣ 7♠,T♠ 4♣,Type1212
K♣ 7♠,T♠ 3♣,Type1212
K♣ 7♠,T♠ 2♣,Type1212
K♣ 7♠,T♣ 9♠,Type1212
K♣ 7♠,T♣ 8♠,Type1212
K♣ 7♠,T♣ 6♠,Type1212
K♣ 7♠,T♣ 5♠,Type1212
K♣ 7♠,T♣ 4♠,Type1212
K♣ 7♠,T♣ 3♠,Type1212
K♣ 7♠,T♣ 2♠,Type1212
K♣ 7♠,9♠ 9♣,Type1212
K♣ 7♠,9♠ 8♣,Type1212
K♣ 7♠,9♠ 7♣,Type1212
K♣ 7♠,9♠ 6♣,Type1212
K♣ 7♠,9♠ 5♣,Type1212
K♣ 7♠,9♠ 4♣,Type1212
K♣ 7♠,9♠ 3♣,Type1212
K♣ 7♠,9♠ 2♣,Type1212
K♣ 7♠,9♣ 8♠,Type1212
K♣ 7♠,9♣ 6♠,Type1212
K♣ 7♠,9♣ 5♠,Type1212
K♣ 7♠,9♣ 4♠,Type1212
K♣ 7♠,9♣ 3♠,Type1212
K♣ 7♠,9♣ 2♠,Type1212
K♣ 7♠,8♠ 8♣,Type1212
K♣ 7♠,8♠ 7♣,Type1212
K♣ 7♠,8♠ 6♣,Type1212
K♣ 7♠,8♠ 5♣,Type1212
K♣ 7♠,8♠ 4♣,Type1212
K♣ 7♠,8♠ 3♣,Type1212
K♣ 7♠,8♠ 2♣,Type1212
K♣ 7♠,8♣ 6♠,Type1212
K♣ 7♠,8♣ 5♠,Type1212
K♣ 7♠,8♣ 4♠,Type1212
K♣ 7♠,8♣ 3♠,Type1212
K♣ 7♠,8♣ 2♠,Type1212
K♣ 7♠,7♣ 6♠,Type1212
K♣ 7♠,7♣ 5♠,Type1212
K♣ 7♠,7♣ 4♠,Type1212
K♣ 7♠,7♣ 3♠,Type1212
K♣ 7♠,7♣ 2♠,Type1212
K♣ 7♠,6♠ 6♣,Type1212
K♣ 7♠,6♠ 5♣,Type1212
K♣ 7♠,6♠ 4♣,Type1212
K♣ 7♠,6♠ 3♣,Type1212
K♣ 7♠,6♠ 2♣,Type1212
K♣ 7♠,6♣ 5♠,Type1212
K♣ 7♠,6♣ 4♠,Type1212
K♣ 7♠,6♣ 3♠,Type1212
K♣ 7♠,6♣ 2♠,Type1212
K♣ 7♠,5♠ 5♣,Type1212
K♣ 7♠,5♠ 4♣,Type1212
K♣ 7♠,5♠ 3♣,Type1212
K♣ 7♠,5♠ 2♣,Type1212
K♣ 7♠,5♣ 4♠,Type1212
K♣ 7♠,5♣ 3♠,Type1212
K♣ 7♠,5♣ 2♠,Type1212
K♣ 7♠,4♠ 4♣,Type1212
K♣ 7♠,4♠ 3♣,Type1212
K♣ 7♠,4♠ 2♣,Type1212
K♣ 7♠,4♣ 3♠,Type1212
K♣ 7♠,4♣ 2♠,Type1212
K♣ 7♠,3♠ 3♣,Type1212
K♣ 7♠,3♠ 2♣,Type1212
K♣ 7♠,3♣ 2♠,Type1212
K♣ 7♠,2♠ 2♣,Type1212
K♣ 7♥,Q♥ Q♣,Type1212
K♣ 7♥,Q♥ J♣,Type1212
K♣ 7♥,Q♥ T♣,Type1212
K♣ 7♥,Q♥ 9♣,Type1212
K♣ 7♥,Q♥ 8♣,Type1212
K♣ 7♥,Q♥ 7♣,Type1212
K♣ 7♥,Q♥ 6♣,Type1212
K♣ 7♥,Q♥ 5♣,Type1212
K♣ 7♥,Q♥ 4♣,Type1212
K♣ 7♥,Q♥ 3♣,Type1212
K♣ 7♥,Q♥ 2♣,Type1212
K♣ 7♥,Q♣ J♥,Type1212
K♣ 7♥,Q♣ T♥,Type1212
K♣ 7♥,Q♣ 9♥,Type1212
K♣ 7♥,Q♣ 8♥,Type1212
K♣ 7♥,Q♣ 6♥,Type1212
K♣ 7♥,Q♣ 5♥,Type1212
K♣ 7♥,Q♣ 4♥,Type1212
K♣ 7♥,Q♣ 3♥,Type1212
K♣ 7♥,Q♣ 2♥,Type1212
K♣ 7♥,J♥ J♣,Type1212
K♣ 7♥,J♥ T♣,Type1212
K♣ 7♥,J♥ 9♣,Type1212
K♣ 7♥,J♥ 8♣,Type1212
K♣ 7♥,J♥ 7♣,Type1212
K♣ 7♥,J♥ 6♣,Type1212
K♣ 7♥,J♥ 5♣,Type1212
K♣ 7♥,J♥ 4♣,Type1212
K♣ 7♥,J♥ 3♣,Type1212
K♣ 7♥,J♥ 2♣,Type1212
K♣ 7♥,J♣ T♥,Type1212
K♣ 7♥,J♣ 9♥,Type1212
K♣ 7♥,J♣ 8♥,Type1212
K♣ 7♥,J♣ 6♥,Type1212
K♣ 7♥,J♣ 5♥,Type1212
K♣ 7♥,J♣ 4♥,Type1212
K♣ 7♥,J♣ 3♥,Type1212
K♣ 7♥,J♣ 2♥,Type1212
K♣ 7♥,T♥ T♣,Type1212
K♣ 7♥,T♥ 9♣,Type1212
K♣ 7♥,T♥ 8♣,Type1212
K♣ 7♥,T♥ 7♣,Type1212
K♣ 7♥,T♥ 6♣,Type1212
K♣ 7♥,T♥ 5♣,Type1212
K♣ 7♥,T♥ 4♣,Type1212
K♣ 7♥,T♥ 3♣,Type1212
K♣ 7♥,T♥ 2♣,Type1212
K♣ 7♥,T♣ 9♥,Type1212
K♣ 7♥,T♣ 8♥,Type1212
K♣ 7♥,T♣ 6♥,Type1212
K♣ 7♥,T♣ 5♥,Type1212
K♣ 7♥,T♣ 4♥,Type1212
K♣ 7♥,T♣ 3♥,Type1212
K♣ 7♥,T♣ 2♥,Type1212
K♣ 7♥,9♥ 9♣,Type1212
K♣ 7♥,9♥ 8♣,Type1212
K♣ 7♥,9♥ 7♣,Type1212
K♣ 7♥,9♥ 6♣,Type1212
K♣ 7♥,9♥ 5♣,Type1212
K♣ 7♥,9♥ 4♣,Type1212
K♣ 7♥,9♥ 3♣,Type1212
K♣ 7♥,9♥ 2♣,Type1212
K♣ 7♥,9♣ 8♥,Type1212
K♣ 7♥,9♣ 6♥,Type1212
K♣ 7♥,9♣ 5♥,Type1212
K♣ 7♥,9♣ 4♥,Type1212
K♣ 7♥,9♣ 3♥,Type1212
K♣ 7♥,9♣ 2♥,Type1212
K♣ 7♥,8♥ 8♣,Type1212
K♣ 7♥,8♥ 7♣,Type1212
K♣ 7♥,8♥ 6♣,Type1212
K♣ 7♥,8♥ 5♣,Type1212
K♣ 7♥,8♥ 4♣,Type1212
K♣ 7♥,8♥ 3♣,Type1212
K♣ 7♥,8♥ 2♣,Type1212
K♣ 7♥,8♣ 6♥,Type1212
K♣ 7♥,8♣ 5♥,Type1212
K♣ 7♥,8♣ 4♥,Type1212
K♣ 7♥,8♣ 3♥,Type1212
K♣ 7♥,8♣ 2♥,Type1212
K♣ 7♥,7♣ 6♥,Type1212
K♣ 7♥,7♣ 5♥,Type1212
K♣ 7♥,7♣ 4♥,Type1212
K♣ 7♥,7♣ 3♥,Type1212
K♣ 7♥,7♣ 2♥,Type1212
K♣ 7♥,6♥ 6♣,Type1212
K♣ 7♥,6♥ 5♣,Type1212
K♣ 7♥,6♥ 4♣,Type1212
K♣ 7♥,6♥ 3♣,Type1212
K♣ 7♥,6♥ 2♣,Type1212
K♣ 7♥,6♣ 5♥,Type1212
K♣ 7♥,6♣ 4♥,Type1212
K♣ 7♥,6♣ 3♥,Type1212
K♣ 7♥,6♣ 2♥,Type1212
K♣ 7♥,5♥ 5♣,Type1212
K♣ 7♥,5♥ 4♣,Type1212
K♣ 7♥,5♥ 3♣,Type1212
K♣ 7♥,5♥ 2♣,Type1212
K♣ 7♥,5♣ 4♥,Type1212
K♣ 7♥,5♣ 3♥,Type1212
K♣ 7♥,5♣ 2♥,Type1212
K♣ 7♥,4♥ 4♣,Type1212
K♣ 7♥,4♥ 3♣,Type1212
K♣ 7♥,4♥ 2♣,Type1212
K♣ 7♥,4♣ 3♥,Type1212
K♣ 7♥,4♣ 2♥,Type1212
K♣ 7♥,3♥ 3♣,Type1212
K♣ 7♥,3♥ 2♣,Type1212
K♣ 7♥,3♣ 2♥,Type1212
K♣ 7♥,2♥ 2♣,Type1212
K♣ 7♦,Q♦ Q♣,Type1212
K♣ 7♦,Q♦ J♣,Type1212
K♣ 7♦,Q♦ T♣,Type1212
K♣ 7♦,Q♦ 9♣,Type1212
K♣ 7♦,Q♦ 8♣,Type1212
K♣ 7♦,Q♦ 7♣,Type1212
K♣ 7♦,Q♦ 6♣,Type1212
K♣ 7♦,Q♦ 5♣,Type1212
K♣ 7♦,Q♦ 4♣,Type1212
K♣ 7♦,Q♦ 3♣,Type1212
K♣ 7♦,Q♦ 2♣,Type1212
K♣ 7♦,Q♣ J♦,Type1212
K♣ 7♦,Q♣ T♦,Type1212
K♣ 7♦,Q♣ 9♦,Type1212
K♣ 7♦,Q♣ 8♦,Type1212
K♣ 7♦,Q♣ 6♦,Type1212
K♣ 7♦,Q♣ 5♦,Type1212
K♣ 7♦,Q♣ 4♦,Type1212
K♣ 7♦,Q♣ 3♦,Type1212
K♣ 7♦,Q♣ 2♦,Type1212
K♣ 7♦,J♦ J♣,Type1212
K♣ 7♦,J♦ T♣,Type1212
K♣ 7♦,J♦ 9♣,Type1212
K♣ 7♦,J♦ 8♣,Type1212
K♣ 7♦,J♦ 7♣,Type1212
K♣ 7♦,J♦ 6♣,Type1212
K♣ 7♦,J♦ 5♣,Type1212
K♣ 7♦,J♦ 4♣,Type1212
K♣ 7♦,J♦ 3♣,Type1212
K♣ 7♦,J♦ 2♣,Type1212
K♣ 7♦,J♣ T♦,Type1212
K♣ 7♦,J♣ 9♦,Type1212
K♣ 7♦,J♣ 8♦,Type1212
K♣ 7♦,J♣ 6♦,Type1212
K♣ 7♦,J♣ 5♦,Type1212
K♣ 7♦,J♣ 4♦,Type1212
K♣ 7♦,J♣ 3♦,Type1212
K♣ 7♦,J♣ 2♦,Type1212
K♣ 7♦,T♦ T♣,Type1212
K♣ 7♦,T♦ 9♣,Type1212
K♣ 7♦,T♦ 8♣,Type1212
K♣ 7♦,T♦ 7♣,Type1212
K♣ 7♦,T♦ 6♣,Type1212
K♣ 7♦,T♦ 5♣,Type1212
K♣ 7♦,T♦ 4♣,Type1212
K♣ 7♦,T♦ 3♣,Type1212
K♣ 7♦,T♦ 2♣,Type1212
K♣ 7♦,T♣ 9♦,Type1212
K♣ 7♦,T♣ 8♦,Type1212
K♣ 7♦,T♣ 6♦,Type1212
K♣ 7♦,T♣ 5♦,Type1212
K♣ 7♦,T♣ 4♦,Type1212
K♣ 7♦,T♣ 3♦,Type1212
K♣ 7♦,T♣ 2♦,Type1212
K♣ 7♦,9♦ 9♣,Type1212
K♣ 7♦,9♦ 8♣,Type1212
K♣ 7♦,9♦ 7♣,Type1212
K♣ 7♦,9♦ 6♣,Type1212
K♣ 7♦,9♦ 5♣,Type1212
K♣ 7♦,9♦ 4♣,Type1212
K♣ 7♦,9♦ 3♣,Type1212
K♣ 7♦,9♦ 2♣,Type1212
K♣ 7♦,9♣ 8♦,Type1212
K♣ 7♦,9♣ 6♦,Type1212
K♣ 7♦,9♣ 5♦,Type1212
K♣ 7♦,9♣ 4♦,Type1212
K♣ 7♦,9♣ 3♦,Type1212
K♣ 7♦,9♣ 2♦,Type1212
K♣ 7♦,8♦ 8♣,Type1212
K♣ 7♦,8♦ 7♣,Type1212
K♣ 7♦,8♦ 6♣,Type1212
K♣ 7♦,8♦ 5♣,Type1212
K♣ 7♦,8♦ 4♣,Type1212
K♣ 7♦,8♦ 3♣,Type1212
K♣ 7♦,8♦ 2♣,Type1212
K♣ 7♦,8♣ 6♦,Type1212
K♣ 7♦,8♣ 5♦,Type1212
K♣ 7♦,8♣ 4♦,Type1212
K♣ 7♦,8♣ 3♦,Type1212
K♣ 7♦,8♣ 2♦,Type1212
K♣ 7♦,7♣ 6♦,Type1212
K♣ 7♦,7♣ 5♦,Type1212
K♣ 7♦,7♣ 4♦,Type1212
K♣ 7♦,7♣ 3♦,Type1212
K♣ 7♦,7♣ 2♦,Type1212
K♣ 7♦,6♦ 6♣,Type1212
K♣ 7♦,6♦ 5♣,Type1212
K♣ 7♦,6♦ 4♣,Type1212
K♣ 7♦,6♦ 3♣,Type1212
K♣ 7♦,6♦ 2♣,Type1212
K♣ 7♦,6♣ 5♦,Type1212
K♣ 7♦,6♣ 4♦,Type1212
K♣ 7♦,6♣ 3♦,Type1212
K♣ 7♦,6♣ 2♦,Type1212
K♣ 7♦,5♦ 5♣,Type1212
K♣ 7♦,5♦ 4♣,Type1212
K♣ 7♦,5♦ 3♣,Type1212
K♣ 7♦,5♦ 2♣,Type1212
K♣ 7♦,5♣ 4♦,Type1212
K♣ 7♦,5♣ 3♦,Type1212
K♣ 7♦,5♣ 2♦,Type1212
K♣ 7♦,4♦ 4♣,Type1212
K♣ 7♦,4♦ 3♣,Type1212
K♣ 7♦,4♦ 2♣,Type1212
K♣ 7♦,4♣ 3♦,Type1212
K♣ 7♦,4♣ 2♦,Type1212
K♣ 7♦,3♦ 3♣,Type1212
K♣ 7♦,3♦ 2♣,Type1212
K♣ 7♦,3♣ 2♦,Type1212
K♣ 7♦,2♦ 2♣,Type1212
K♣ 6♠,Q♠ Q♣,Type1212
K♣ 6♠,Q♠ J♣,Type1212
K♣ 6♠,Q♠ T♣,Type1212
K♣ 6♠,Q♠ 9♣,Type1212
K♣ 6♠,Q♠ 8♣,Type1212
K♣ 6♠,Q♠ 7♣,Type1212
K♣ 6♠,Q♠ 6♣,Type1212
K♣ 6♠,Q♠ 5♣,Type1212
K♣ 6♠,Q♠ 4♣,Type1212
K♣ 6♠,Q♠ 3♣,Type1212
K♣ 6♠,Q♠ 2♣,Type1212
K♣ 6♠,Q♣ J♠,Type1212
K♣ 6♠,Q♣ T♠,Type1212
K♣ 6♠,Q♣ 9♠,Type1212
K♣ 6♠,Q♣ 8♠,Type1212
K♣ 6♠,Q♣ 7♠,Type1212
K♣ 6♠,Q♣ 5♠,Type1212
K♣ 6♠,Q♣ 4♠,Type1212
K♣ 6♠,Q♣ 3♠,Type1212
K♣ 6♠,Q♣ 2♠,Type1212
K♣ 6♠,J♠ J♣,Type1212
K♣ 6♠,J♠ T♣,Type1212
K♣ 6♠,J♠ 9♣,Type1212
K♣ 6♠,J♠ 8♣,Type1212
K♣ 6♠,J♠ 7♣,Type1212
K♣ 6♠,J♠ 6♣,Type1212
K♣ 6♠,J♠ 5♣,Type1212
K♣ 6♠,J♠ 4♣,Type1212
K♣ 6♠,J♠ 3♣,Type1212
K♣ 6♠,J♠ 2♣,Type1212
K♣ 6♠,J♣ T♠,Type1212
K♣ 6♠,J♣ 9♠,Type1212
K♣ 6♠,J♣ 8♠,Type1212
K♣ 6♠,J♣ 7♠,Type1212
K♣ 6♠,J♣ 5♠,Type1212
K♣ 6♠,J♣ 4♠,Type1212
K♣ 6♠,J♣ 3♠,Type1212
K♣ 6♠,J♣ 2♠,Type1212
K♣ 6♠,T♠ T♣,Type1212
K♣ 6♠,T♠ 9♣,Type1212
K♣ 6♠,T♠ 8♣,Type1212
K♣ 6♠,T♠ 7♣,Type1212
K♣ 6♠,T♠ 6♣,Type1212
K♣ 6♠,T♠ 5♣,Type1212
K♣ 6♠,T♠ 4♣,Type1212
K♣ 6♠,T♠ 3♣,Type1212
K♣ 6♠,T♠ 2♣,Type1212
K♣ 6♠,T♣ 9♠,Type1212
K♣ 6♠,T♣ 8♠,Type1212
K♣ 6♠,T♣ 7♠,Type1212
K♣ 6♠,T♣ 5♠,Type1212
K♣ 6♠,T♣ 4♠,Type1212
K♣ 6♠,T♣ 3♠,Type1212
K♣ 6♠,T♣ 2♠,Type1212
K♣ 6♠,9♠ 9♣,Type1212
K♣ 6♠,9♠ 8♣,Type1212
K♣ 6♠,9♠ 7♣,Type1212
K♣ 6♠,9♠ 6♣,Type1212
K♣ 6♠,9♠ 5♣,Type1212
K♣ 6♠,9♠ 4♣,Type1212
K♣ 6♠,9♠ 3♣,Type1212
K♣ 6♠,9♠ 2♣,Type1212
K♣ 6♠,9♣ 8♠,Type1212
K♣ 6♠,9♣ 7♠,Type1212
K♣ 6♠,9♣ 5♠,Type1212
K♣ 6♠,9♣ 4♠,Type1212
K♣ 6♠,9♣ 3♠,Type1212
K♣ 6♠,9♣ 2♠,Type1212
K♣ 6♠,8♠ 8♣,Type1212
K♣ 6♠,8♠ 7♣,Type1212
K♣ 6♠,8♠ 6♣,Type1212
K♣ 6♠,8♠ 5♣,Type1212
K♣ 6♠,8♠ 4♣,Type1212
K♣ 6♠,8♠ 3♣,Type1212
K♣ 6♠,8♠ 2♣,Type1212
K♣ 6♠,8♣ 7♠,Type1212
K♣ 6♠,8♣ 5♠,Type1212
K♣ 6♠,8♣ 4♠,Type1212
K♣ 6♠,8♣ 3♠,Type1212
K♣ 6♠,8♣ 2♠,Type1212
K♣ 6♠,7♠ 7♣,Type1212
K♣ 6♠,7♠ 6♣,Type1212
K♣ 6♠,7♠ 5♣,Type1212
K♣ 6♠,7♠ 4♣,Type1212
K♣ 6♠,7♠ 3♣,Type1212
K♣ 6♠,7♠ 2♣,Type1212
K♣ 6♠,7♣ 5♠,Type1212
K♣ 6♠,7♣ 4♠,Type1212
K♣ 6♠,7♣ 3♠,Type1212
K♣ 6♠,7♣ 2♠,Type1212
K♣ 6♠,6♣ 5♠,Type1212
K♣ 6♠,6♣ 4♠,Type1212
K♣ 6♠,6♣ 3♠,Type1212
K♣ 6♠,6♣ 2♠,Type1212
K♣ 6♠,5♠ 5♣,Type1212
K♣ 6♠,5♠ 4♣,Type1212
K♣ 6♠,5♠ 3♣,Type1212
K♣ 6♠,5♠ 2♣,Type1212
K♣ 6♠,5♣ 4♠,Type1212
K♣ 6♠,5♣ 3♠,Type1212
K♣ 6♠,5♣ 2♠,Type1212
K♣ 6♠,4♠ 4♣,Type1212
K♣ 6♠,4♠ 3♣,Type1212
K♣ 6♠,4♠ 2♣,Type1212
K♣ 6♠,4♣ 3♠,Type1212
K♣ 6♠,4♣ 2♠,Type1212
K♣ 6♠,3♠ 3♣,Type1212
K♣ 6♠,3♠ 2♣,Type1212
K♣ 6♠,3♣ 2♠,Type1212
K♣ 6♠,2♠ 2♣,Type1212
K♣ 6♥,Q♥ Q♣,Type1212
K♣ 6♥,Q♥ J♣,Type1212
K♣ 6♥,Q♥ T♣,Type1212
K♣ 6♥,Q♥ 9♣,Type1212
K♣ 6♥,Q♥ 8♣,Type1212
K♣ 6♥,Q♥ 7♣,Type1212
K♣ 6♥,Q♥ 6♣,Type1212
K♣ 6♥,Q♥ 5♣,Type1212
K♣ 6♥,Q♥ 4♣,Type1212
K♣ 6♥,Q♥ 3♣,Type1212
K♣ 6♥,Q♥ 2♣,Type1212
K♣ 6♥,Q♣ J♥,Type1212
K♣ 6♥,Q♣ T♥,Type1212
K♣ 6♥,Q♣ 9♥,Type1212
K♣ 6♥,Q♣ 8♥,Type1212
K♣ 6♥,Q♣ 7♥,Type1212
K♣ 6♥,Q♣ 5♥,Type1212
K♣ 6♥,Q♣ 4♥,Type1212
K♣ 6♥,Q♣ 3♥,Type1212
K♣ 6♥,Q♣ 2♥,Type1212
K♣ 6♥,J♥ J♣,Type1212
K♣ 6♥,J♥ T♣,Type1212
K♣ 6♥,J♥ 9♣,Type1212
K♣ 6♥,J♥ 8♣,Type1212
K♣ 6♥,J♥ 7♣,Type1212
