Higher,Lower,Texture
Q♥ 5♥,J♠ 9♠,Type1122
Q♥ 5♥,J♠ 8♠,Type1122
Q♥ 5♥,J♠ 7♠,Type1122
Q♥ 5♥,J♠ 6♠,Type1122
Q♥ 5♥,J♠ 5♠,Type1122
Q♥ 5♥,J♠ 4♠,Type1122
Q♥ 5♥,J♠ 3♠,Type1122
Q♥ 5♥,J♠ 2♠,Type1122
Q♥ 5♥,J♦ T♦,Type1122
Q♥ 5♥,J♦ 9♦,Type1122
Q♥ 5♥,J♦ 8♦,Type1122
Q♥ 5♥,J♦ 7♦,Type1122
Q♥ 5♥,J♦ 6♦,Type1122
Q♥ 5♥,J♦ 5♦,Type1122
Q♥ 5♥,J♦ 4♦,Type1122
Q♥ 5♥,J♦ 3♦,Type1122
Q♥ 5♥,J♦ 2♦,Type1122
Q♥ 5♥,J♣ T♣,Type1122
Q♥ 5♥,J♣ 9♣,Type1122
Q♥ 5♥,J♣ 8♣,Type1122
Q♥ 5♥,J♣ 7♣,Type1122
Q♥ 5♥,J♣ 6♣,Type1122
Q♥ 5♥,J♣ 5♣,Type1122
Q♥ 5♥,J♣ 4♣,Type1122
Q♥ 5♥,J♣ 3♣,Type1122
Q♥ 5♥,J♣ 2♣,Type1122
Q♥ 5♥,T♠ 9♠,Type1122
Q♥ 5♥,T♠ 8♠,Type1122
Q♥ 5♥,T♠ 7♠,Type1122
Q♥ 5♥,T♠ 6♠,Type1122
Q♥ 5♥,T♠ 5♠,Type1122
Q♥ 5♥,T♠ 4♠,Type1122
Q♥ 5♥,T♠ 3♠,Type1122
Q♥ 5♥,T♠ 2♠,Type1122
Q♥ 5♥,T♦ 9♦,Type1122
Q♥ 5♥,T♦ 8♦,Type1122
Q♥ 5♥,T♦ 7♦,Type1122
Q♥ 5♥,T♦ 6♦,Type1122
Q♥ 5♥,T♦ 5♦,Type1122
Q♥ 5♥,T♦ 4♦,Type1122
Q♥ 5♥,T♦ 3♦,Type1122
Q♥ 5♥,T♦ 2♦,Type1122
Q♥ 5♥,T♣ 9♣,Type1122
Q♥ 5♥,T♣ 8♣,Type1122
Q♥ 5♥,T♣ 7♣,Type1122
Q♥ 5♥,T♣ 6♣,Type1122
Q♥ 5♥,T♣ 5♣,Type1122
Q♥ 5♥,T♣ 4♣,Type1122
Q♥ 5♥,T♣ 3♣,Type1122
Q♥ 5♥,T♣ 2♣,Type1122
Q♥ 5♥,9♠ 8♠,Type1122
Q♥ 5♥,9♠ 7♠,Type1122
Q♥ 5♥,9♠ 6♠,Type1122
Q♥ 5♥,9♠ 5♠,Type1122
Q♥ 5♥,9♠ 4♠,Type1122
Q♥ 5♥,9♠ 3♠,Type1122
Q♥ 5♥,9♠ 2♠,Type1122
Q♥ 5♥,9♦ 8♦,Type1122
Q♥ 5♥,9♦ 7♦,Type1122
Q♥ 5♥,9♦ 6♦,Type1122
Q♥ 5♥,9♦ 5♦,Type1122
Q♥ 5♥,9♦ 4♦,Type1122
Q♥ 5♥,9♦ 3♦,Type1122
Q♥ 5♥,9♦ 2♦,Type1122
Q♥ 5♥,9♣ 8♣,Type1122
Q♥ 5♥,9♣ 7♣,Type1122
Q♥ 5♥,9♣ 6♣,Type1122
Q♥ 5♥,9♣ 5♣,Type1122
Q♥ 5♥,9♣ 4♣,Type1122
Q♥ 5♥,9♣ 3♣,Type1122
Q♥ 5♥,9♣ 2♣,Type1122
Q♥ 5♥,8♠ 7♠,Type1122
Q♥ 5♥,8♠ 6♠,Type1122
Q♥ 5♥,8♠ 5♠,Type1122
Q♥ 5♥,8♠ 4♠,Type1122
Q♥ 5♥,8♠ 3♠,Type1122
Q♥ 5♥,8♠ 2♠,Type1122
Q♥ 5♥,8♦ 7♦,Type1122
Q♥ 5♥,8♦ 6♦,Type1122
Q♥ 5♥,8♦ 5♦,Type1122
Q♥ 5♥,8♦ 4♦,Type1122
Q♥ 5♥,8♦ 3♦,Type1122
Q♥ 5♥,8♦ 2♦,Type1122
Q♥ 5♥,8♣ 7♣,Type1122
Q♥ 5♥,8♣ 6♣,Type1122
Q♥ 5♥,8♣ 5♣,Type1122
Q♥ 5♥,8♣ 4♣,Type1122
Q♥ 5♥,8♣ 3♣,Type1122
Q♥ 5♥,8♣ 2♣,Type1122
Q♥ 5♥,7♠ 6♠,Type1122
Q♥ 5♥,7♠ 5♠,Type1122
Q♥ 5♥,7♠ 4♠,Type1122
Q♥ 5♥,7♠ 3♠,Type1122
Q♥ 5♥,7♠ 2♠,Type1122
Q♥ 5♥,7♦ 6♦,Type1122
Q♥ 5♥,7♦ 5♦,Type1122
Q♥ 5♥,7♦ 4♦,Type1122
Q♥ 5♥,7♦ 3♦,Type1122
Q♥ 5♥,7♦ 2♦,Type1122
Q♥ 5♥,7♣ 6♣,Type1122
Q♥ 5♥,7♣ 5♣,Type1122
Q♥ 5♥,7♣ 4♣,Type1122
Q♥ 5♥,7♣ 3♣,Type1122
Q♥ 5♥,7♣ 2♣,Type1122
Q♥ 5♥,6♠ 5♠,Type1122
Q♥ 5♥,6♠ 4♠,Type1122
Q♥ 5♥,6♠ 3♠,Type1122
Q♥ 5♥,6♠ 2♠,Type1122
Q♥ 5♥,6♦ 5♦,Type1122
Q♥ 5♥,6♦ 4♦,Type1122
Q♥ 5♥,6♦ 3♦,Type1122
Q♥ 5♥,6♦ 2♦,Type1122
Q♥ 5♥,6♣ 5♣,Type1122
Q♥ 5♥,6♣ 4♣,Type1122
Q♥ 5♥,6♣ 3♣,Type1122
Q♥ 5♥,6♣ 2♣,Type1122
Q♥ 5♥,5♠ 4♠,Type1122
Q♥ 5♥,5♠ 3♠,Type1122
Q♥ 5♥,5♠ 2♠,Type1122
Q♥ 5♥,5♦ 4♦,Type1122
Q♥ 5♥,5♦ 3♦,Type1122
Q♥ 5♥,5♦ 2♦,Type1122
Q♥ 5♥,5♣ 4♣,Type1122
Q♥ 5♥,5♣ 3♣,Type1122
Q♥ 5♥,5♣ 2♣,Type1122
Q♥ 5♥,4♠ 3♠,Type1122
Q♥ 5♥,4♠ 2♠,Type1122
Q♥ 5♥,4♦ 3♦,Type1122
Q♥ 5♥,4♦ 2♦,Type1122
Q♥ 5♥,4♣ 3♣,Type1122
Q♥ 5♥,4♣ 2♣,Type1122
Q♥ 5♥,3♠ 2♠,Type1122
Q♥ 5♥,3♦ 2♦,Type1122
Q♥ 5♥,3♣ 2♣,Type1122
Q♥ 4♥,Q♦ J♦,Type1122
Q♥ 4♥,Q♦ T♦,Type1122
Q♥ 4♥,Q♦ 9♦,Type1122
Q♥ 4♥,Q♦ 8♦,Type1122
Q♥ 4♥,Q♦ 7♦,Type1122
Q♥ 4♥,Q♦ 6♦,Type1122
Q♥ 4♥,Q♦ 5♦,Type1122
Q♥ 4♥,Q♦ 4♦,Type1122
Q♥ 4♥,Q♦ 3♦,Type1122
Q♥ 4♥,Q♦ 2♦,Type1122
Q♥ 4♥,Q♣ J♣,Type1122
Q♥ 4♥,Q♣ T♣,Type1122
Q♥ 4♥,Q♣ 9♣,Type1122
Q♥ 4♥,Q♣ 8♣,Type1122
Q♥ 4♥,Q♣ 7♣,Type1122
Q♥ 4♥,Q♣ 6♣,Type1122
Q♥ 4♥,Q♣ 5♣,Type1122
Q♥ 4♥,Q♣ 4♣,Type1122
Q♥ 4♥,Q♣ 3♣,Type1122
Q♥ 4♥,Q♣ 2♣,Type1122
Q♥ 4♥,J♠ T♠,Type1122
Q♥ 4♥,J♠ 9♠,Type1122
Q♥ 4♥,J♠ 8♠,Type1122
Q♥ 4♥,J♠ 7♠,Type1122
Q♥ 4♥,J♠ 6♠,Type1122
Q♥ 4♥,J♠ 5♠,Type1122
Q♥ 4♥,J♠ 4♠,Type1122
Q♥ 4♥,J♠ 3♠,Type1122
Q♥ 4♥,J♠ 2♠,Type1122
Q♥ 4♥,J♦ T♦,Type1122
Q♥ 4♥,J♦ 9♦,Type1122
Q♥ 4♥,J♦ 8♦,Type1122
Q♥ 4♥,J♦ 7♦,Type1122
Q♥ 4♥,J♦ 6♦,Type1122
Q♥ 4♥,J♦ 5♦,Type1122
Q♥ 4♥,J♦ 4♦,Type1122
Q♥ 4♥,J♦ 3♦,Type1122
Q♥ 4♥,J♦ 2♦,Type1122
Q♥ 4♥,J♣ T♣,Type1122
Q♥ 4♥,J♣ 9♣,Type1122
Q♥ 4♥,J♣ 8♣,Type1122
Q♥ 4♥,J♣ 7♣,Type1122
Q♥ 4♥,J♣ 6♣,Type1122
Q♥ 4♥,J♣ 5♣,Type1122
Q♥ 4♥,J♣ 4♣,Type1122
Q♥ 4♥,J♣ 3♣,Type1122
Q♥ 4♥,J♣ 2♣,Type1122
Q♥ 4♥,T♠ 9♠,Type1122
Q♥ 4♥,T♠ 8♠,Type1122
Q♥ 4♥,T♠ 7♠,Type1122
Q♥ 4♥,T♠ 6♠,Type1122
Q♥ 4♥,T♠ 5♠,Type1122
Q♥ 4♥,T♠ 4♠,Type1122
Q♥ 4♥,T♠ 3♠,Type1122
Q♥ 4♥,T♠ 2♠,Type1122
Q♥ 4♥,T♦ 9♦,Type1122
Q♥ 4♥,T♦ 8♦,Type1122
Q♥ 4♥,T♦ 7♦,Type1122
Q♥ 4♥,T♦ 6♦,Type1122
Q♥ 4♥,T♦ 5♦,Type1122
Q♥ 4♥,T♦ 4♦,Type1122
Q♥ 4♥,T♦ 3♦,Type1122
Q♥ 4♥,T♦ 2♦,Type1122
Q♥ 4♥,T♣ 9♣,Type1122
Q♥ 4♥,T♣ 8♣,Type1122
Q♥ 4♥,T♣ 7♣,Type1122
Q♥ 4♥,T♣ 6♣,Type1122
Q♥ 4♥,T♣ 5♣,Type1122
Q♥ 4♥,T♣ 4♣,Type1122
Q♥ 4♥,T♣ 3♣,Type1122
Q♥ 4♥,T♣ 2♣,Type1122
Q♥ 4♥,9♠ 8♠,Type1122
Q♥ 4♥,9♠ 7♠,Type1122
Q♥ 4♥,9♠ 6♠,Type1122
Q♥ 4♥,9♠ 5♠,Type1122
Q♥ 4♥,9♠ 4♠,Type1122
Q♥ 4♥,9♠ 3♠,Type1122
Q♥ 4♥,9♠ 2♠,Type1122
Q♥ 4♥,9♦ 8♦,Type1122
Q♥ 4♥,9♦ 7♦,Type1122
Q♥ 4♥,9♦ 6♦,Type1122
Q♥ 4♥,9♦ 5♦,Type1122
Q♥ 4♥,9♦ 4♦,Type1122
Q♥ 4♥,9♦ 3♦,Type1122
Q♥ 4♥,9♦ 2♦,Type1122
Q♥ 4♥,9♣ 8♣,Type1122
Q♥ 4♥,9♣ 7♣,Type1122
Q♥ 4♥,9♣ 6♣,Type1122
Q♥ 4♥,9♣ 5♣,Type1122
Q♥ 4♥,9♣ 4♣,Type1122
Q♥ 4♥,9♣ 3♣,Type1122
Q♥ 4♥,9♣ 2♣,Type1122
Q♥ 4♥,8♠ 7♠,Type1122
Q♥ 4♥,8♠ 6♠,Type1122
Q♥ 4♥,8♠ 5♠,Type1122
Q♥ 4♥,8♠ 4♠,Type1122
Q♥ 4♥,8♠ 3♠,Type1122
Q♥ 4♥,8♠ 2♠,Type1122
Q♥ 4♥,8♦ 7♦,Type1122
Q♥ 4♥,8♦ 6♦,Type1122
Q♥ 4♥,8♦ 5♦,Type1122
Q♥ 4♥,8♦ 4♦,Type1122
Q♥ 4♥,8♦ 3♦,Type1122
Q♥ 4♥,8♦ 2♦,Type1122
Q♥ 4♥,8♣ 7♣,Type1122
Q♥ 4♥,8♣ 6♣,Type1122
Q♥ 4♥,8♣ 5♣,Type1122
Q♥ 4♥,8♣ 4♣,Type1122
Q♥ 4♥,8♣ 3♣,Type1122
Q♥ 4♥,8♣ 2♣,Type1122
Q♥ 4♥,7♠ 6♠,Type1122
Q♥ 4♥,7♠ 5♠,Type1122
Q♥ 4♥,7♠ 4♠,Type1122
Q♥ 4♥,7♠ 3♠,Type1122
Q♥ 4♥,7♠ 2♠,Type1122
Q♥ 4♥,7♦ 6♦,Type1122
Q♥ 4♥,7♦ 5♦,Type1122
Q♥ 4♥,7♦ 4♦,Type1122
Q♥ 4♥,7♦ 3♦,Type1122
Q♥ 4♥,7♦ 2♦,Type1122
Q♥ 4♥,7♣ 6♣,Type1122
Q♥ 4♥,7♣ 5♣,Type1122
Q♥ 4♥,7♣ 4♣,Type1122
Q♥ 4♥,7♣ 3♣,Type1122
Q♥ 4♥,7♣ 2♣,Type1122
Q♥ 4♥,6♠ 5♠,Type1122
Q♥ 4♥,6♠ 4♠,Type1122
Q♥ 4♥,6♠ 3♠,Type1122
Q♥ 4♥,6♠ 2♠,Type1122
Q♥ 4♥,6♦ 5♦,Type1122
Q♥ 4♥,6♦ 4♦,Type1122
Q♥ 4♥,6♦ 3♦,Type1122
Q♥ 4♥,6♦ 2♦,Type1122
Q♥ 4♥,6♣ 5♣,Type1122
Q♥ 4♥,6♣ 4♣,Type1122
Q♥ 4♥,6♣ 3♣,Type1122
Q♥ 4♥,6♣ 2♣,Type1122
Q♥ 4♥,5♠ 4♠,Type1122
Q♥ 4♥,5♠ 3♠,Type1122
Q♥ 4♥,5♠ 2♠,Type1122
Q♥ 4♥,5♦ 4♦,Type1122
Q♥ 4♥,5♦ 3♦,Type1122
Q♥ 4♥,5♦ 2♦,Type1122
Q♥ 4♥,5♣ 4♣,Type1122
Q♥ 4♥,5♣ 3♣,Type1122
Q♥ 4♥,5♣ 2♣,Type1122
Q♥ 4♥,4♠ 3♠,Type1122
Q♥ 4♥,4♠ 2♠,Type1122
Q♥ 4♥,4♦ 3♦,Type1122
Q♥ 4♥,4♦ 2♦,Type1122
Q♥ 4♥,4♣ 3♣,Type1122
Q♥ 4♥,4♣ 2♣,Type1122
Q♥ 4♥,3♠ 2♠,Type1122
Q♥ 4♥,3♦ 2♦,Type1122
Q♥ 4♥,3♣ 2♣,Type1122
Q♥ 3♥,Q♦ J♦,Type1122
Q♥ 3♥,Q♦ T♦,Type1122
Q♥ 3♥,Q♦ 9♦,Type1122
Q♥ 3♥,Q♦ 8♦,Type1122
Q♥ 3♥,Q♦ 7♦,Type1122
Q♥ 3♥,Q♦ 6♦,Type1122
Q♥ 3♥,Q♦ 5♦,Type1122
Q♥ 3♥,Q♦ 4♦,Type1122
Q♥ 3♥,Q♦ 3♦,Type1122
Q♥ 3♥,Q♦ 2♦,Type1122
Q♥ 3♥,Q♣ J♣,Type1122
Q♥ 3♥,Q♣ T♣,Type1122
Q♥ 3♥,Q♣ 9♣,Type1122
Q♥ 3♥,Q♣ 8♣,Type1122
Q♥ 3♥,Q♣ 7♣,Type1122
Q♥ 3♥,Q♣ 6♣,Type1122
Q♥ 3♥,Q♣ 5♣,Type1122
Q♥ 3♥,Q♣ 4♣,Type1122
Q♥ 3♥,Q♣ 3♣,Type1122
Q♥ 3♥,Q♣ 2♣,Type1122
Q♥ 3♥,J♠ T♠,Type1122
Q♥ 3♥,J♠ 9♠,Type1122
Q♥ 3♥,J♠ 8♠,Type1122
Q♥ 3♥,J♠ 7♠,Type1122
Q♥ 3♥,J♠ 6♠,Type1122
Q♥ 3♥,J♠ 5♠,Type1122
Q♥ 3♥,J♠ 4♠,Type1122
Q♥ 3♥,J♠ 3♠,Type1122
Q♥ 3♥,J♠ 2♠,Type1122
Q♥ 3♥,J♦ T♦,Type1122
Q♥ 3♥,J♦ 9♦,Type1122
Q♥ 3♥,J♦ 8♦,Type1122
Q♥ 3♥,J♦ 7♦,Type1122
Q♥ 3♥,J♦ 6♦,Type1122
Q♥ 3♥,J♦ 5♦,Type1122
Q♥ 3♥,J♦ 4♦,Type1122
Q♥ 3♥,J♦ 3♦,Type1122
Q♥ 3♥,J♦ 2♦,Type1122
Q♥ 3♥,J♣ T♣,Type1122
Q♥ 3♥,J♣ 9♣,Type1122
Q♥ 3♥,J♣ 8♣,Type1122
Q♥ 3♥,J♣ 7♣,Type1122
Q♥ 3♥,J♣ 6♣,Type1122
Q♥ 3♥,J♣ 5♣,Type1122
Q♥ 3♥,J♣ 4♣,Type1122
Q♥ 3♥,J♣ 3♣,Type1122
Q♥ 3♥,J♣ 2♣,Type1122
Q♥ 3♥,T♠ 9♠,Type1122
Q♥ 3♥,T♠ 8♠,Type1122
Q♥ 3♥,T♠ 7♠,Type1122
Q♥ 3♥,T♠ 6♠,Type1122
Q♥ 3♥,T♠ 5♠,Type1122
Q♥ 3♥,T♠ 4♠,Type1122
Q♥ 3♥,T♠ 3♠,Type1122
Q♥ 3♥,T♠ 2♠,Type1122
Q♥ 3♥,T♦ 9♦,Type1122
Q♥ 3♥,T♦ 8♦,Type1122
Q♥ 3♥,T♦ 7♦,Type1122
Q♥ 3♥,T♦ 6♦,Type1122
Q♥ 3♥,T♦ 5♦,Type1122
Q♥ 3♥,T♦ 4♦,Type1122
Q♥ 3♥,T♦ 3♦,Type1122
Q♥ 3♥,T♦ 2♦,Type1122
Q♥ 3♥,T♣ 9♣,Type1122
Q♥ 3♥,T♣ 8♣,Type1122
Q♥ 3♥,T♣ 7♣,Type1122
Q♥ 3♥,T♣ 6♣,Type1122
Q♥ 3♥,T♣ 5♣,Type1122
Q♥ 3♥,T♣ 4♣,Type1122
Q♥ 3♥,T♣ 3♣,Type1122
Q♥ 3♥,T♣ 2♣,Type1122
Q♥ 3♥,9♠ 8♠,Type1122
Q♥ 3♥,9♠ 7♠,Type1122
Q♥ 3♥,9♠ 6♠,Type1122
Q♥ 3♥,9♠ 5♠,Type1122
Q♥ 3♥,9♠ 4♠,Type1122
Q♥ 3♥,9♠ 3♠,Type1122
Q♥ 3♥,9♠ 2♠,Type1122
Q♥ 3♥,9♦ 8♦,Type1122
Q♥ 3♥,9♦ 7♦,Type1122
Q♥ 3♥,9♦ 6♦,Type1122
Q♥ 3♥,9♦ 5♦,Type1122
Q♥ 3♥,9♦ 4♦,Type1122
Q♥ 3♥,9♦ 3♦,Type1122
Q♥ 3♥,9♦ 2♦,Type1122
Q♥ 3♥,9♣ 8♣,Type1122
Q♥ 3♥,9♣ 7♣,Type1122
Q♥ 3♥,9♣ 6♣,Type1122
Q♥ 3♥,9♣ 5♣,Type1122
Q♥ 3♥,9♣ 4♣,Type1122
Q♥ 3♥,9♣ 3♣,Type1122
Q♥ 3♥,9♣ 2♣,Type1122
Q♥ 3♥,8♠ 7♠,Type1122
Q♥ 3♥,8♠ 6♠,Type1122
Q♥ 3♥,8♠ 5♠,Type1122
Q♥ 3♥,8♠ 4♠,Type1122
Q♥ 3♥,8♠ 3♠,Type1122
Q♥ 3♥,8♠ 2♠,Type1122
Q♥ 3♥,8♦ 7♦,Type1122
Q♥ 3♥,8♦ 6♦,Type1122
Q♥ 3♥,8♦ 5♦,Type1122
Q♥ 3♥,8♦ 4♦,Type1122
Q♥ 3♥,8♦ 3♦,Type1122
Q♥ 3♥,8♦ 2♦,Type1122
Q♥ 3♥,8♣ 7♣,Type1122
Q♥ 3♥,8♣ 6♣,Type1122
Q♥ 3♥,8♣ 5♣,Type1122
Q♥ 3♥,8♣ 4♣,Type1122
Q♥ 3♥,8♣ 3♣,Type1122
Q♥ 3♥,8♣ 2♣,Type1122
Q♥ 3♥,7♠ 6♠,Type1122
Q♥ 3♥,7♠ 5♠,Type1122
Q♥ 3♥,7♠ 4♠,Type1122
Q♥ 3♥,7♠ 3♠,Type1122
Q♥ 3♥,7♠ 2♠,Type1122
Q♥ 3♥,7♦ 6♦,Type1122
Q♥ 3♥,7♦ 5♦,Type1122
Q♥ 3♥,7♦ 4♦,Type1122
Q♥ 3♥,7♦ 3♦,Type1122
Q♥ 3♥,7♦ 2♦,Type1122
Q♥ 3♥,7♣ 6♣,Type1122
Q♥ 3♥,7♣ 5♣,Type1122
Q♥ 3♥,7♣ 4♣,Type1122
Q♥ 3♥,7♣ 3♣,Type1122
Q♥ 3♥,7♣ 2♣,Type1122
Q♥ 3♥,6♠ 5♠,Type1122
Q♥ 3♥,6♠ 4♠,Type1122
Q♥ 3♥,6♠ 3♠,Type1122
Q♥ 3♥,6♠ 2♠,Type1122
Q♥ 3♥,6♦ 5♦,Type1122
Q♥ 3♥,6♦ 4♦,Type1122
Q♥ 3♥,6♦ 3♦,Type1122
Q♥ 3♥,6♦ 2♦,Type1122
Q♥ 3♥,6♣ 5♣,Type1122
Q♥ 3♥,6♣ 4♣,Type1122
Q♥ 3♥,6♣ 3♣,Type1122
Q♥ 3♥,6♣ 2♣,Type1122
Q♥ 3♥,5♠ 4♠,Type1122
Q♥ 3♥,5♠ 3♠,Type1122
Q♥ 3♥,5♠ 2♠,Type1122
Q♥ 3♥,5♦ 4♦,Type1122
Q♥ 3♥,5♦ 3♦,Type1122
Q♥ 3♥,5♦ 2♦,Type1122
Q♥ 3♥,5♣ 4♣,Type1122
Q♥ 3♥,5♣ 3♣,Type1122
Q♥ 3♥,5♣ 2♣,Type1122
Q♥ 3♥,4♠ 3♠,Type1122
Q♥ 3♥,4♠ 2♠,Type1122
Q♥ 3♥,4♦ 3♦,Type1122
Q♥ 3♥,4♦ 2♦,Type1122
Q♥ 3♥,4♣ 3♣,Type1122
Q♥ 3♥,4♣ 2♣,Type1122
Q♥ 3♥,3♠ 2♠,Type1122
Q♥ 3♥,3♦ 2♦,Type1122
Q♥ 3♥,3♣ 2♣,Type1122
Q♥ 2♥,Q♦ J♦,Type1122
Q♥ 2♥,Q♦ T♦,Type1122
Q♥ 2♥,Q♦ 9♦,Type1122
Q♥ 2♥,Q♦ 8♦,Type1122
Q♥ 2♥,Q♦ 7♦,Type1122
Q♥ 2♥,Q♦ 6♦,Type1122
Q♥ 2♥,Q♦ 5♦,Type1122
Q♥ 2♥,Q♦ 4♦,Type1122
Q♥ 2♥,Q♦ 3♦,Type1122
Q♥ 2♥,Q♦ 2♦,Type1122
Q♥ 2♥,Q♣ J♣,Type1122
Q♥ 2♥,Q♣ T♣,Type1122
Q♥ 2♥,Q♣ 9♣,Type1122
Q♥ 2♥,Q♣ 8♣,Type1122
Q♥ 2♥,Q♣ 7♣,Type1122
Q♥ 2♥,Q♣ 6♣,Type1122
Q♥ 2♥,Q♣ 5♣,Type1122
Q♥ 2♥,Q♣ 4♣,Type1122
Q♥ 2♥,Q♣ 3♣,Type1122
Q♥ 2♥,Q♣ 2♣,Type1122
Q♥ 2♥,J♠ T♠,Type1122
Q♥ 2♥,J♠ 9♠,Type1122
Q♥ 2♥,J♠ 8♠,Type1122
Q♥ 2♥,J♠ 7♠,Type1122
Q♥ 2♥,J♠ 6♠,Type1122
Q♥ 2♥,J♠ 5♠,Type1122
Q♥ 2♥,J♠ 4♠,Type1122
Q♥ 2♥,J♠ 3♠,Type1122
Q♥ 2♥,J♠ 2♠,Type1122
Q♥ 2♥,J♦ T♦,Type1122
Q♥ 2♥,J♦ 9♦,Type1122
Q♥ 2♥,J♦ 8♦,Type1122
Q♥ 2♥,J♦ 7♦,Type1122
Q♥ 2♥,J♦ 6♦,Type1122
Q♥ 2♥,J♦ 5♦,Type1122
Q♥ 2♥,J♦ 4♦,Type1122
Q♥ 2♥,J♦ 3♦,Type1122
Q♥ 2♥,J♦ 2♦,Type1122
Q♥ 2♥,J♣ T♣,Type1122
Q♥ 2♥,J♣ 9♣,Type1122
Q♥ 2♥,J♣ 8♣,Type1122
Q♥ 2♥,J♣ 7♣,Type1122
Q♥ 2♥,J♣ 6♣,Type1122
Q♥ 2♥,J♣ 5♣,Type1122
Q♥ 2♥,J♣ 4♣,Type1122
Q♥ 2♥,J♣ 3♣,Type1122
Q♥ 2♥,J♣ 2♣,Type1122
Q♥ 2♥,T♠ 9♠,Type1122
Q♥ 2♥,T♠ 8♠,Type1122
Q♥ 2♥,T♠ 7♠,Type1122
Q♥ 2♥,T♠ 6♠,Type1122
Q♥ 2♥,T♠ 5♠,Type1122
Q♥ 2♥,T♠ 4♠,Type1122
Q♥ 2♥,T♠ 3♠,Type1122
Q♥ 2♥,T♠ 2♠,Type1122
Q♥ 2♥,T♦ 9♦,Type1122
Q♥ 2♥,T♦ 8♦,Type1122
Q♥ 2♥,T♦ 7♦,Type1122
Q♥ 2♥,T♦ 6♦,Type1122
Q♥ 2♥,T♦ 5♦,Type1122
Q♥ 2♥,T♦ 4♦,Type1122
Q♥ 2♥,T♦ 3♦,Type1122
Q♥ 2♥,T♦ 2♦,Type1122
Q♥ 2♥,T♣ 9♣,Type1122
Q♥ 2♥,T♣ 8♣,Type1122
Q♥ 2♥,T♣ 7♣,Type1122
Q♥ 2♥,T♣ 6♣,Type1122
Q♥ 2♥,T♣ 5♣,Type1122
Q♥ 2♥,T♣ 4♣,Type1122
Q♥ 2♥,T♣ 3♣,Type1122
Q♥ 2♥,T♣ 2♣,Type1122
Q♥ 2♥,9♠ 8♠,Type1122
Q♥ 2♥,9♠ 7♠,Type1122
Q♥ 2♥,9♠ 6♠,Type1122
Q♥ 2♥,9♠ 5♠,Type1122
Q♥ 2♥,9♠ 4♠,Type1122
Q♥ 2♥,9♠ 3♠,Type1122
Q♥ 2♥,9♠ 2♠,Type1122
Q♥ 2♥,9♦ 8♦,Type1122
Q♥ 2♥,9♦ 7♦,Type1122
Q♥ 2♥,9♦ 6♦,Type1122
Q♥ 2♥,9♦ 5♦,Type1122
Q♥ 2♥,9♦ 4♦,Type1122
Q♥ 2♥,9♦ 3♦,Type1122
Q♥ 2♥,9♦ 2♦,Type1122
Q♥ 2♥,9♣ 8♣,Type1122
Q♥ 2♥,9♣ 7♣,Type1122
Q♥ 2♥,9♣ 6♣,Type1122
Q♥ 2♥,9♣ 5♣,Type1122
Q♥ 2♥,9♣ 4♣,Type1122
Q♥ 2♥,9♣ 3♣,Type1122
Q♥ 2♥,9♣ 2♣,Type1122
Q♥ 2♥,8♠ 7♠,Type1122
Q♥ 2♥,8♠ 6♠,Type1122
Q♥ 2♥,8♠ 5♠,Type1122
Q♥ 2♥,8♠ 4♠,Type1122
Q♥ 2♥,8♠ 3♠,Type1122
Q♥ 2♥,8♠ 2♠,Type1122
Q♥ 2♥,8♦ 7♦,Type1122
Q♥ 2♥,8♦ 6♦,Type1122
Q♥ 2♥,8♦ 5♦,Type1122
Q♥ 2♥,8♦ 4♦,Type1122
Q♥ 2♥,8♦ 3♦,Type1122
Q♥ 2♥,8♦ 2♦,Type1122
Q♥ 2♥,8♣ 7♣,Type1122
Q♥ 2♥,8♣ 6♣,Type1122
Q♥ 2♥,8♣ 5♣,Type1122
Q♥ 2♥,8♣ 4♣,Type1122
Q♥ 2♥,8♣ 3♣,Type1122
Q♥ 2♥,8♣ 2♣,Type1122
Q♥ 2♥,7♠ 6♠,Type1122
Q♥ 2♥,7♠ 5♠,Type1122
Q♥ 2♥,7♠ 4♠,Type1122
Q♥ 2♥,7♠ 3♠,Type1122
Q♥ 2♥,7♠ 2♠,Type1122
Q♥ 2♥,7♦ 6♦,Type1122
Q♥ 2♥,7♦ 5♦,Type1122
Q♥ 2♥,7♦ 4♦,Type1122
Q♥ 2♥,7♦ 3♦,Type1122
Q♥ 2♥,7♦ 2♦,Type1122
Q♥ 2♥,7♣ 6♣,Type1122
Q♥ 2♥,7♣ 5♣,Type1122
Q♥ 2♥,7♣ 4♣,Type1122
Q♥ 2♥,7♣ 3♣,Type1122
Q♥ 2♥,7♣ 2♣,Type1122
Q♥ 2♥,6♠ 5♠,Type1122
Q♥ 2♥,6♠ 4♠,Type1122
Q♥ 2♥,6♠ 3♠,Type1122
Q♥ 2♥,6♠ 2♠,Type1122
Q♥ 2♥,6♦ 5♦,Type1122
Q♥ 2♥,6♦ 4♦,Type1122
Q♥ 2♥,6♦ 3♦,Type1122
Q♥ 2♥,6♦ 2♦,Type1122
Q♥ 2♥,6♣ 5♣,Type1122
Q♥ 2♥,6♣ 4♣,Type1122
Q♥ 2♥,6♣ 3♣,Type1122
Q♥ 2♥,6♣ 2♣,Type1122
