Higher,Lower,Texture
K♦ 7♦,3♦ 2♦,Type1111
K♦ 6♦,Q♦ J♦,Type1111
K♦ 6♦,Q♦ T♦,Type1111
K♦ 6♦,Q♦ 9♦,Type1111
K♦ 6♦,Q♦ 8♦,Type1111
K♦ 6♦,Q♦ 7♦,Type1111
K♦ 6♦,Q♦ 5♦,Type1111
K♦ 6♦,Q♦ 4♦,Type1111
K♦ 6♦,Q♦ 3♦,Type1111
K♦ 6♦,Q♦ 2♦,Type1111
K♦ 6♦,J♦ T♦,Type1111
K♦ 6♦,J♦ 9♦,Type1111
K♦ 6♦,J♦ 8♦,Type1111
K♦ 6♦,J♦ 7♦,Type1111
K♦ 6♦,J♦ 5♦,Type1111
K♦ 6♦,J♦ 4♦,Type1111
K♦ 6♦,J♦ 3♦,Type1111
K♦ 6♦,J♦ 2♦,Type1111
K♦ 6♦,T♦ 9♦,Type1111
K♦ 6♦,T♦ 8♦,Type1111
K♦ 6♦,T♦ 7♦,Type1111
K♦ 6♦,T♦ 5♦,Type1111
K♦ 6♦,T♦ 4♦,Type1111
K♦ 6♦,T♦ 3♦,Type1111
K♦ 6♦,T♦ 2♦,Type1111
K♦ 6♦,9♦ 8♦,Type1111
K♦ 6♦,9♦ 7♦,Type1111
K♦ 6♦,9♦ 5♦,Type1111
K♦ 6♦,9♦ 4♦,Type1111
K♦ 6♦,9♦ 3♦,Type1111
K♦ 6♦,9♦ 2♦,Type1111
K♦ 6♦,8♦ 7♦,Type1111
K♦ 6♦,8♦ 5♦,Type1111
K♦ 6♦,8♦ 4♦,Type1111
K♦ 6♦,8♦ 3♦,Type1111
K♦ 6♦,8♦ 2♦,Type1111
K♦ 6♦,7♦ 5♦,Type1111
K♦ 6♦,7♦ 4♦,Type1111
K♦ 6♦,7♦ 3♦,Type1111
K♦ 6♦,7♦ 2♦,Type1111
K♦ 6♦,5♦ 4♦,Type1111
K♦ 6♦,5♦ 3♦,Type1111
K♦ 6♦,5♦ 2♦,Type1111
K♦ 6♦,4♦ 3♦,Type1111
K♦ 6♦,4♦ 2♦,Type1111
K♦ 6♦,3♦ 2♦,Type1111
K♦ 5♦,Q♦ J♦,Type1111
K♦ 5♦,Q♦ T♦,Type1111
K♦ 5♦,Q♦ 9♦,Type1111
K♦ 5♦,Q♦ 8♦,Type1111
K♦ 5♦,Q♦ 7♦,Type1111
K♦ 5♦,Q♦ 6♦,Type1111
K♦ 5♦,Q♦ 4♦,Type1111
K♦ 5♦,Q♦ 3♦,Type1111
K♦ 5♦,Q♦ 2♦,Type1111
K♦ 5♦,J♦ T♦,Type1111
K♦ 5♦,J♦ 9♦,Type1111
K♦ 5♦,J♦ 8♦,Type1111
K♦ 5♦,J♦ 7♦,Type1111
K♦ 5♦,J♦ 6♦,Type1111
K♦ 5♦,J♦ 4♦,Type1111
K♦ 5♦,J♦ 3♦,Type1111
K♦ 5♦,J♦ 2♦,Type1111
K♦ 5♦,T♦ 9♦,Type1111
K♦ 5♦,T♦ 8♦,Type1111
K♦ 5♦,T♦ 7♦,Type1111
K♦ 5♦,T♦ 6♦,Type1111
K♦ 5♦,T♦ 4♦,Type1111
K♦ 5♦,T♦ 3♦,Type1111
K♦ 5♦,T♦ 2♦,Type1111
K♦ 5♦,9♦ 8♦,Type1111
K♦ 5♦,9♦ 7♦,Type1111
K♦ 5♦,9♦ 6♦,Type1111
K♦ 5♦,9♦ 4♦,Type1111
K♦ 5♦,9♦ 3♦,Type1111
K♦ 5♦,9♦ 2♦,Type1111
K♦ 5♦,8♦ 7♦,Type1111
K♦ 5♦,8♦ 6♦,Type1111
K♦ 5♦,8♦ 4♦,Type1111
K♦ 5♦,8♦ 3♦,Type1111
K♦ 5♦,8♦ 2♦,Type1111
K♦ 5♦,7♦ 6♦,Type1111
K♦ 5♦,7♦ 4♦,Type1111
K♦ 5♦,7♦ 3♦,Type1111
K♦ 5♦,7♦ 2♦,Type1111
K♦ 5♦,6♦ 4♦,Type1111
K♦ 5♦,6♦ 3♦,Type1111
K♦ 5♦,6♦ 2♦,Type1111
K♦ 5♦,4♦ 3♦,Type1111
K♦ 5♦,4♦ 2♦,Type1111
K♦ 5♦,3♦ 2♦,Type1111
K♦ 4♦,Q♦ J♦,Type1111
K♦ 4♦,Q♦ T♦,Type1111
K♦ 4♦,Q♦ 9♦,Type1111
K♦ 4♦,Q♦ 8♦,Type1111
K♦ 4♦,Q♦ 7♦,Type1111
K♦ 4♦,Q♦ 6♦,Type1111
K♦ 4♦,Q♦ 5♦,Type1111
K♦ 4♦,Q♦ 3♦,Type1111
K♦ 4♦,Q♦ 2♦,Type1111
K♦ 4♦,J♦ T♦,Type1111
K♦ 4♦,J♦ 9♦,Type1111
K♦ 4♦,J♦ 8♦,Type1111
K♦ 4♦,J♦ 7♦,Type1111
K♦ 4♦,J♦ 6♦,Type1111
K♦ 4♦,J♦ 5♦,Type1111
K♦ 4♦,J♦ 3♦,Type1111
K♦ 4♦,J♦ 2♦,Type1111
K♦ 4♦,T♦ 9♦,Type1111
K♦ 4♦,T♦ 8♦,Type1111
K♦ 4♦,T♦ 7♦,Type1111
K♦ 4♦,T♦ 6♦,Type1111
K♦ 4♦,T♦ 5♦,Type1111
K♦ 4♦,T♦ 3♦,Type1111
K♦ 4♦,T♦ 2♦,Type1111
K♦ 4♦,9♦ 8♦,Type1111
K♦ 4♦,9♦ 7♦,Type1111
K♦ 4♦,9♦ 6♦,Type1111
K♦ 4♦,9♦ 5♦,Type1111
K♦ 4♦,9♦ 3♦,Type1111
K♦ 4♦,9♦ 2♦,Type1111
K♦ 4♦,8♦ 7♦,Type1111
K♦ 4♦,8♦ 6♦,Type1111
K♦ 4♦,8♦ 5♦,Type1111
K♦ 4♦,8♦ 3♦,Type1111
K♦ 4♦,8♦ 2♦,Type1111
K♦ 4♦,7♦ 6♦,Type1111
K♦ 4♦,7♦ 5♦,Type1111
K♦ 4♦,7♦ 3♦,Type1111
K♦ 4♦,7♦ 2♦,Type1111
K♦ 4♦,6♦ 5♦,Type1111
K♦ 4♦,6♦ 3♦,Type1111
K♦ 4♦,6♦ 2♦,Type1111
K♦ 4♦,5♦ 3♦,Type1111
K♦ 4♦,5♦ 2♦,Type1111
K♦ 4♦,3♦ 2♦,Type1111
K♦ 3♦,Q♦ J♦,Type1111
K♦ 3♦,Q♦ T♦,Type1111
K♦ 3♦,Q♦ 9♦,Type1111
K♦ 3♦,Q♦ 8♦,Type1111
K♦ 3♦,Q♦ 7♦,Type1111
K♦ 3♦,Q♦ 6♦,Type1111
K♦ 3♦,Q♦ 5♦,Type1111
K♦ 3♦,Q♦ 4♦,Type1111
K♦ 3♦,Q♦ 2♦,Type1111
K♦ 3♦,J♦ T♦,Type1111
K♦ 3♦,J♦ 9♦,Type1111
K♦ 3♦,J♦ 8♦,Type1111
K♦ 3♦,J♦ 7♦,Type1111
K♦ 3♦,J♦ 6♦,Type1111
K♦ 3♦,J♦ 5♦,Type1111
K♦ 3♦,J♦ 4♦,Type1111
K♦ 3♦,J♦ 2♦,Type1111
K♦ 3♦,T♦ 9♦,Type1111
K♦ 3♦,T♦ 8♦,Type1111
K♦ 3♦,T♦ 7♦,Type1111
K♦ 3♦,T♦ 6♦,Type1111
K♦ 3♦,T♦ 5♦,Type1111
K♦ 3♦,T♦ 4♦,Type1111
K♦ 3♦,T♦ 2♦,Type1111
K♦ 3♦,9♦ 8♦,Type1111
K♦ 3♦,9♦ 7♦,Type1111
K♦ 3♦,9♦ 6♦,Type1111
K♦ 3♦,9♦ 5♦,Type1111
K♦ 3♦,9♦ 4♦,Type1111
K♦ 3♦,9♦ 2♦,Type1111
K♦ 3♦,8♦ 7♦,Type1111
K♦ 3♦,8♦ 6♦,Type1111
K♦ 3♦,8♦ 5♦,Type1111
K♦ 3♦,8♦ 4♦,Type1111
K♦ 3♦,8♦ 2♦,Type1111
K♦ 3♦,7♦ 6♦,Type1111
K♦ 3♦,7♦ 5♦,Type1111
K♦ 3♦,7♦ 4♦,Type1111
K♦ 3♦,7♦ 2♦,Type1111
K♦ 3♦,6♦ 5♦,Type1111
K♦ 3♦,6♦ 4♦,Type1111
K♦ 3♦,6♦ 2♦,Type1111
K♦ 3♦,5♦ 4♦,Type1111
K♦ 3♦,5♦ 2♦,Type1111
K♦ 3♦,4♦ 2♦,Type1111
K♦ 2♦,Q♦ J♦,Type1111
K♦ 2♦,Q♦ T♦,Type1111
K♦ 2♦,Q♦ 9♦,Type1111
K♦ 2♦,Q♦ 8♦,Type1111
K♦ 2♦,Q♦ 7♦,Type1111
K♦ 2♦,Q♦ 6♦,Type1111
K♦ 2♦,Q♦ 5♦,Type1111
K♦ 2♦,Q♦ 4♦,Type1111
K♦ 2♦,Q♦ 3♦,Type1111
K♦ 2♦,J♦ T♦,Type1111
K♦ 2♦,J♦ 9♦,Type1111
K♦ 2♦,J♦ 8♦,Type1111
K♦ 2♦,J♦ 7♦,Type1111
K♦ 2♦,J♦ 6♦,Type1111
K♦ 2♦,J♦ 5♦,Type1111
K♦ 2♦,J♦ 4♦,Type1111
K♦ 2♦,J♦ 3♦,Type1111
K♦ 2♦,T♦ 9♦,Type1111
K♦ 2♦,T♦ 8♦,Type1111
K♦ 2♦,T♦ 7♦,Type1111
K♦ 2♦,T♦ 6♦,Type1111
K♦ 2♦,T♦ 5♦,Type1111
K♦ 2♦,T♦ 4♦,Type1111
K♦ 2♦,T♦ 3♦,Type1111
K♦ 2♦,9♦ 8♦,Type1111
K♦ 2♦,9♦ 7♦,Type1111
K♦ 2♦,9♦ 6♦,Type1111
K♦ 2♦,9♦ 5♦,Type1111
K♦ 2♦,9♦ 4♦,Type1111
K♦ 2♦,9♦ 3♦,Type1111
K♦ 2♦,8♦ 7♦,Type1111
K♦ 2♦,8♦ 6♦,Type1111
K♦ 2♦,8♦ 5♦,Type1111
K♦ 2♦,8♦ 4♦,Type1111
K♦ 2♦,8♦ 3♦,Type1111
K♦ 2♦,7♦ 6♦,Type1111
K♦ 2♦,7♦ 5♦,Type1111
K♦ 2♦,7♦ 4♦,Type1111
K♦ 2♦,7♦ 3♦,Type1111
K♦ 2♦,6♦ 5♦,Type1111
K♦ 2♦,6♦ 4♦,Type1111
K♦ 2♦,6♦ 3♦,Type1111
K♦ 2♦,5♦ 4♦,Type1111
K♦ 2♦,5♦ 3♦,Type1111
K♦ 2♦,4♦ 3♦,Type1111
K♣ Q♣,J♣ T♣,Type1111
K♣ Q♣,J♣ 9♣,Type1111
K♣ Q♣,J♣ 8♣,Type1111
K♣ Q♣,J♣ 7♣,Type1111
K♣ Q♣,J♣ 6♣,Type1111
K♣ Q♣,J♣ 5♣,Type1111
K♣ Q♣,J♣ 4♣,Type1111
K♣ Q♣,J♣ 3♣,Type1111
K♣ Q♣,J♣ 2♣,Type1111
K♣ Q♣,T♣ 9♣,Type1111
K♣ Q♣,T♣ 8♣,Type1111
K♣ Q♣,T♣ 7♣,Type1111
K♣ Q♣,T♣ 6♣,Type1111
K♣ Q♣,T♣ 5♣,Type1111
K♣ Q♣,T♣ 4♣,Type1111
K♣ Q♣,T♣ 3♣,Type1111
K♣ Q♣,T♣ 2♣,Type1111
K♣ Q♣,9♣ 8♣,Type1111
K♣ Q♣,9♣ 7♣,Type1111
K♣ Q♣,9♣ 6♣,Type1111
K♣ Q♣,9♣ 5♣,Type1111
K♣ Q♣,9♣ 4♣,Type1111
K♣ Q♣,9♣ 3♣,Type1111
K♣ Q♣,9♣ 2♣,Type1111
K♣ Q♣,8♣ 7♣,Type1111
K♣ Q♣,8♣ 6♣,Type1111
K♣ Q♣,8♣ 5♣,Type1111
K♣ Q♣,8♣ 4♣,Type1111
K♣ Q♣,8♣ 3♣,Type1111
K♣ Q♣,8♣ 2♣,Type1111
K♣ Q♣,7♣ 6♣,Type1111
K♣ Q♣,7♣ 5♣,Type1111
K♣ Q♣,7♣ 4♣,Type1111
K♣ Q♣,7♣ 3♣,Type1111
K♣ Q♣,7♣ 2♣,Type1111
K♣ Q♣,6♣ 5♣,Type1111
K♣ Q♣,6♣ 4♣,Type1111
K♣ Q♣,6♣ 3♣,Type1111
K♣ Q♣,6♣ 2♣,Type1111
K♣ Q♣,5♣ 4♣,Type1111
K♣ Q♣,5♣ 3♣,Type1111
K♣ Q♣,5♣ 2♣,Type1111
K♣ Q♣,4♣ 3♣,Type1111
K♣ Q♣,4♣ 2♣,Type1111
K♣ Q♣,3♣ 2♣,Type1111
K♣ J♣,Q♣ T♣,Type1111
K♣ J♣,Q♣ 9♣,Type1111
K♣ J♣,Q♣ 8♣,Type1111
K♣ J♣,Q♣ 7♣,Type1111
K♣ J♣,Q♣ 6♣,Type1111
K♣ J♣,Q♣ 5♣,Type1111
K♣ J♣,Q♣ 4♣,Type1111
K♣ J♣,Q♣ 3♣,Type1111
K♣ J♣,Q♣ 2♣,Type1111
K♣ J♣,T♣ 9♣,Type1111
K♣ J♣,T♣ 8♣,Type1111
K♣ J♣,T♣ 7♣,Type1111
K♣ J♣,T♣ 6♣,Type1111
K♣ J♣,T♣ 5♣,Type1111
K♣ J♣,T♣ 4♣,Type1111
K♣ J♣,T♣ 3♣,Type1111
K♣ J♣,T♣ 2♣,Type1111
K♣ J♣,9♣ 8♣,Type1111
K♣ J♣,9♣ 7♣,Type1111
K♣ J♣,9♣ 6♣,Type1111
K♣ J♣,9♣ 5♣,Type1111
K♣ J♣,9♣ 4♣,Type1111
K♣ J♣,9♣ 3♣,Type1111
K♣ J♣,9♣ 2♣,Type1111
K♣ J♣,8♣ 7♣,Type1111
K♣ J♣,8♣ 6♣,Type1111
K♣ J♣,8♣ 5♣,Type1111
K♣ J♣,8♣ 4♣,Type1111
K♣ J♣,8♣ 3♣,Type1111
K♣ J♣,8♣ 2♣,Type1111
K♣ J♣,7♣ 6♣,Type1111
K♣ J♣,7♣ 5♣,Type1111
K♣ J♣,7♣ 4♣,Type1111
K♣ J♣,7♣ 3♣,Type1111
K♣ J♣,7♣ 2♣,Type1111
K♣ J♣,6♣ 5♣,Type1111
K♣ J♣,6♣ 4♣,Type1111
K♣ J♣,6♣ 3♣,Type1111
K♣ J♣,6♣ 2♣,Type1111
K♣ J♣,5♣ 4♣,Type1111
K♣ J♣,5♣ 3♣,Type1111
K♣ J♣,5♣ 2♣,Type1111
K♣ J♣,4♣ 3♣,Type1111
K♣ J♣,4♣ 2♣,Type1111
K♣ J♣,3♣ 2♣,Type1111
K♣ T♣,Q♣ J♣,Type1111
K♣ T♣,Q♣ 9♣,Type1111
K♣ T♣,Q♣ 8♣,Type1111
K♣ T♣,Q♣ 7♣,Type1111
K♣ T♣,Q♣ 6♣,Type1111
K♣ T♣,Q♣ 5♣,Type1111
K♣ T♣,Q♣ 4♣,Type1111
K♣ T♣,Q♣ 3♣,Type1111
K♣ T♣,Q♣ 2♣,Type1111
K♣ T♣,J♣ 9♣,Type1111
K♣ T♣,J♣ 8♣,Type1111
K♣ T♣,J♣ 7♣,Type1111
K♣ T♣,J♣ 6♣,Type1111
K♣ T♣,J♣ 5♣,Type1111
K♣ T♣,J♣ 4♣,Type1111
K♣ T♣,J♣ 3♣,Type1111
K♣ T♣,J♣ 2♣,Type1111
K♣ T♣,9♣ 8♣,Type1111
K♣ T♣,9♣ 7♣,Type1111
K♣ T♣,9♣ 6♣,Type1111
K♣ T♣,9♣ 5♣,Type1111
K♣ T♣,9♣ 4♣,Type1111
K♣ T♣,9♣ 3♣,Type1111
K♣ T♣,9♣ 2♣,Type1111
K♣ T♣,8♣ 7♣,Type1111
K♣ T♣,8♣ 6♣,Type1111
K♣ T♣,8♣ 5♣,Type1111
K♣ T♣,8♣ 4♣,Type1111
K♣ T♣,8♣ 3♣,Type1111
K♣ T♣,8♣ 2♣,Type1111
K♣ T♣,7♣ 6♣,Type1111
K♣ T♣,7♣ 5♣,Type1111
K♣ T♣,7♣ 4♣,Type1111
K♣ T♣,7♣ 3♣,Type1111
K♣ T♣,7♣ 2♣,Type1111
K♣ T♣,6♣ 5♣,Type1111
K♣ T♣,6♣ 4♣,Type1111
K♣ T♣,6♣ 3♣,Type1111
K♣ T♣,6♣ 2♣,Type1111
K♣ T♣,5♣ 4♣,Type1111
K♣ T♣,5♣ 3♣,Type1111
K♣ T♣,5♣ 2♣,Type1111
K♣ T♣,4♣ 3♣,Type1111
K♣ T♣,4♣ 2♣,Type1111
K♣ T♣,3♣ 2♣,Type1111
K♣ 9♣,Q♣ J♣,Type1111
K♣ 9♣,Q♣ T♣,Type1111
K♣ 9♣,Q♣ 8♣,Type1111
K♣ 9♣,Q♣ 7♣,Type1111
K♣ 9♣,Q♣ 6♣,Type1111
K♣ 9♣,Q♣ 5♣,Type1111
K♣ 9♣,Q♣ 4♣,Type1111
K♣ 9♣,Q♣ 3♣,Type1111
K♣ 9♣,Q♣ 2♣,Type1111
K♣ 9♣,J♣ T♣,Type1111
K♣ 9♣,J♣ 8♣,Type1111
K♣ 9♣,J♣ 7♣,Type1111
K♣ 9♣,J♣ 6♣,Type1111
K♣ 9♣,J♣ 5♣,Type1111
K♣ 9♣,J♣ 4♣,Type1111
K♣ 9♣,J♣ 3♣,Type1111
K♣ 9♣,J♣ 2♣,Type1111
K♣ 9♣,T♣ 8♣,Type1111
K♣ 9♣,T♣ 7♣,Type1111
K♣ 9♣,T♣ 6♣,Type1111
K♣ 9♣,T♣ 5♣,Type1111
K♣ 9♣,T♣ 4♣,Type1111
K♣ 9♣,T♣ 3♣,Type1111
K♣ 9♣,T♣ 2♣,Type1111
K♣ 9♣,8♣ 7♣,Type1111
K♣ 9♣,8♣ 6♣,Type1111
K♣ 9♣,8♣ 5♣,Type1111
K♣ 9♣,8♣ 4♣,Type1111
K♣ 9♣,8♣ 3♣,Type1111
K♣ 9♣,8♣ 2♣,Type1111
K♣ 9♣,7♣ 6♣,Type1111
K♣ 9♣,7♣ 5♣,Type1111
K♣ 9♣,7♣ 4♣,Type1111
K♣ 9♣,7♣ 3♣,Type1111
K♣ 9♣,7♣ 2♣,Type1111
K♣ 9♣,6♣ 5♣,Type1111
K♣ 9♣,6♣ 4♣,Type1111
K♣ 9♣,6♣ 3♣,Type1111
K♣ 9♣,6♣ 2♣,Type1111
K♣ 9♣,5♣ 4♣,Type1111
K♣ 9♣,5♣ 3♣,Type1111
K♣ 9♣,5♣ 2♣,Type1111
K♣ 9♣,4♣ 3♣,Type1111
K♣ 9♣,4♣ 2♣,Type1111
K♣ 9♣,3♣ 2♣,Type1111
K♣ 8♣,Q♣ J♣,Type1111
K♣ 8♣,Q♣ T♣,Type1111
K♣ 8♣,Q♣ 9♣,Type1111
K♣ 8♣,Q♣ 7♣,Type1111
K♣ 8♣,Q♣ 6♣,Type1111
K♣ 8♣,Q♣ 5♣,Type1111
K♣ 8♣,Q♣ 4♣,Type1111
K♣ 8♣,Q♣ 3♣,Type1111
K♣ 8♣,Q♣ 2♣,Type1111
K♣ 8♣,J♣ T♣,Type1111
K♣ 8♣,J♣ 9♣,Type1111
K♣ 8♣,J♣ 7♣,Type1111
K♣ 8♣,J♣ 6♣,Type1111
K♣ 8♣,J♣ 5♣,Type1111
K♣ 8♣,J♣ 4♣,Type1111
K♣ 8♣,J♣ 3♣,Type1111
K♣ 8♣,J♣ 2♣,Type1111
K♣ 8♣,T♣ 9♣,Type1111
K♣ 8♣,T♣ 7♣,Type1111
K♣ 8♣,T♣ 6♣,Type1111
K♣ 8♣,T♣ 5♣,Type1111
K♣ 8♣,T♣ 4♣,Type1111
K♣ 8♣,T♣ 3♣,Type1111
K♣ 8♣,T♣ 2♣,Type1111
K♣ 8♣,9♣ 7♣,Type1111
K♣ 8♣,9♣ 6♣,Type1111
K♣ 8♣,9♣ 5♣,Type1111
K♣ 8♣,9♣ 4♣,Type1111
K♣ 8♣,9♣ 3♣,Type1111
K♣ 8♣,9♣ 2♣,Type1111
K♣ 8♣,7♣ 6♣,Type1111
K♣ 8♣,7♣ 5♣,Type1111
K♣ 8♣,7♣ 4♣,Type1111
K♣ 8♣,7♣ 3♣,Type1111
K♣ 8♣,7♣ 2♣,Type1111
K♣ 8♣,6♣ 5♣,Type1111
K♣ 8♣,6♣ 4♣,Type1111
K♣ 8♣,6♣ 3♣,Type1111
K♣ 8♣,6♣ 2♣,Type1111
K♣ 8♣,5♣ 4♣,Type1111
K♣ 8♣,5♣ 3♣,Type1111
K♣ 8♣,5♣ 2♣,Type1111
K♣ 8♣,4♣ 3♣,Type1111
K♣ 8♣,4♣ 2♣,Type1111
K♣ 8♣,3♣ 2♣,Type1111
K♣ 7♣,Q♣ J♣,Type1111
K♣ 7♣,Q♣ T♣,Type1111
K♣ 7♣,Q♣ 9♣,Type1111
K♣ 7♣,Q♣ 8♣,Type1111
K♣ 7♣,Q♣ 6♣,Type1111
K♣ 7♣,Q♣ 5♣,Type1111
K♣ 7♣,Q♣ 4♣,Type1111
K♣ 7♣,Q♣ 3♣,Type1111
K♣ 7♣,Q♣ 2♣,Type1111
K♣ 7♣,J♣ T♣,Type1111
K♣ 7♣,J♣ 9♣,Type1111
K♣ 7♣,J♣ 8♣,Type1111
K♣ 7♣,J♣ 6♣,Type1111
K♣ 7♣,J♣ 5♣,Type1111
K♣ 7♣,J♣ 4♣,Type1111
K♣ 7♣,J♣ 3♣,Type1111
K♣ 7♣,J♣ 2♣,Type1111
K♣ 7♣,T♣ 9♣,Type1111
K♣ 7♣,T♣ 8♣,Type1111
K♣ 7♣,T♣ 6♣,Type1111
K♣ 7♣,T♣ 5♣,Type1111
K♣ 7♣,T♣ 4♣,Type1111
K♣ 7♣,T♣ 3♣,Type1111
K♣ 7♣,T♣ 2♣,Type1111
K♣ 7♣,9♣ 8♣,Type1111
K♣ 7♣,9♣ 6♣,Type1111
K♣ 7♣,9♣ 5♣,Type1111
K♣ 7♣,9♣ 4♣,Type1111
K♣ 7♣,9♣ 3♣,Type1111
K♣ 7♣,9♣ 2♣,Type1111
K♣ 7♣,8♣ 6♣,Type1111
K♣ 7♣,8♣ 5♣,Type1111
K♣ 7♣,8♣ 4♣,Type1111
K♣ 7♣,8♣ 3♣,Type1111
K♣ 7♣,8♣ 2♣,Type1111
K♣ 7♣,6♣ 5♣,Type1111
K♣ 7♣,6♣ 4♣,Type1111
K♣ 7♣,6♣ 3♣,Type1111
K♣ 7♣,6♣ 2♣,Type1111
K♣ 7♣,5♣ 4♣,Type1111
K♣ 7♣,5♣ 3♣,Type1111
K♣ 7♣,5♣ 2♣,Type1111
K♣ 7♣,4♣ 3♣,Type1111
K♣ 7♣,4♣ 2♣,Type1111
K♣ 7♣,3♣ 2♣,Type1111
K♣ 6♣,Q♣ J♣,Type1111
K♣ 6♣,Q♣ T♣,Type1111
K♣ 6♣,Q♣ 9♣,Type1111
K♣ 6♣,Q♣ 8♣,Type1111
K♣ 6♣,Q♣ 7♣,Type1111
K♣ 6♣,Q♣ 5♣,Type1111
K♣ 6♣,Q♣ 4♣,Type1111
K♣ 6♣,Q♣ 3♣,Type1111
K♣ 6♣,Q♣ 2♣,Type1111
K♣ 6♣,J♣ T♣,Type1111
K♣ 6♣,J♣ 9♣,Type1111
K♣ 6♣,J♣ 8♣,Type1111
K♣ 6♣,J♣ 7♣,Type1111
K♣ 6♣,J♣ 5♣,Type1111
K♣ 6♣,J♣ 4♣,Type1111
K♣ 6♣,J♣ 3♣,Type1111
K♣ 6♣,J♣ 2♣,Type1111
K♣ 6♣,T♣ 9♣,Type1111
K♣ 6♣,T♣ 8♣,Type1111
K♣ 6♣,T♣ 7♣,Type1111
K♣ 6♣,T♣ 5♣,Type1111
K♣ 6♣,T♣ 4♣,Type1111
K♣ 6♣,T♣ 3♣,Type1111
K♣ 6♣,T♣ 2♣,Type1111
K♣ 6♣,9♣ 8♣,Type1111
K♣ 6♣,9♣ 7♣,Type1111
K♣ 6♣,9♣ 5♣,Type1111
K♣ 6♣,9♣ 4♣,Type1111
K♣ 6♣,9♣ 3♣,Type1111
K♣ 6♣,9♣ 2♣,Type1111
K♣ 6♣,8♣ 7♣,Type1111
K♣ 6♣,8♣ 5♣,Type1111
K♣ 6♣,8♣ 4♣,Type1111
K♣ 6♣,8♣ 3♣,Type1111
K♣ 6♣,8♣ 2♣,Type1111
K♣ 6♣,7♣ 5♣,Type1111
K♣ 6♣,7♣ 4♣,Type1111
K♣ 6♣,7♣ 3♣,Type1111
K♣ 6♣,7♣ 2♣,Type1111
K♣ 6♣,5♣ 4♣,Type1111
K♣ 6♣,5♣ 3♣,Type1111
K♣ 6♣,5♣ 2♣,Type1111
K♣ 6♣,4♣ 3♣,Type1111
K♣ 6♣,4♣ 2♣,Type1111
K♣ 6♣,3♣ 2♣,Type1111
K♣ 5♣,Q♣ J♣,Type1111
K♣ 5♣,Q♣ T♣,Type1111
K♣ 5♣,Q♣ 9♣,Type1111
K♣ 5♣,Q♣ 8♣,Type1111
K♣ 5♣,Q♣ 7♣,Type1111
K♣ 5♣,Q♣ 6♣,Type1111
K♣ 5♣,Q♣ 4♣,Type1111
K♣ 5♣,Q♣ 3♣,Type1111
K♣ 5♣,Q♣ 2♣,Type1111
K♣ 5♣,J♣ T♣,Type1111
K♣ 5♣,J♣ 9♣,Type1111
K♣ 5♣,J♣ 8♣,Type1111
K♣ 5♣,J♣ 7♣,Type1111
K♣ 5♣,J♣ 6♣,Type1111
K♣ 5♣,J♣ 4♣,Type1111
K♣ 5♣,J♣ 3♣,Type1111
K♣ 5♣,J♣ 2♣,Type1111
K♣ 5♣,T♣ 9♣,Type1111
K♣ 5♣,T♣ 8♣,Type1111
K♣ 5♣,T♣ 7♣,Type1111
K♣ 5♣,T♣ 6♣,Type1111
K♣ 5♣,T♣ 4♣,Type1111
K♣ 5♣,T♣ 3♣,Type1111
K♣ 5♣,T♣ 2♣,Type1111
K♣ 5♣,9♣ 8♣,Type1111
K♣ 5♣,9♣ 7♣,Type1111
K♣ 5♣,9♣ 6♣,Type1111
K♣ 5♣,9♣ 4♣,Type1111
K♣ 5♣,9♣ 3♣,Type1111
K♣ 5♣,9♣ 2♣,Type1111
K♣ 5♣,8♣ 7♣,Type1111
K♣ 5♣,8♣ 6♣,Type1111
K♣ 5♣,8♣ 4♣,Type1111
K♣ 5♣,8♣ 3♣,Type1111
K♣ 5♣,8♣ 2♣,Type1111
K♣ 5♣,7♣ 6♣,Type1111
K♣ 5♣,7♣ 4♣,Type1111
K♣ 5♣,7♣ 3♣,Type1111
K♣ 5♣,7♣ 2♣,Type1111
K♣ 5♣,6♣ 4♣,Type1111
K♣ 5♣,6♣ 3♣,Type1111
K♣ 5♣,6♣ 2♣,Type1111
K♣ 5♣,4♣ 3♣,Type1111
K♣ 5♣,4♣ 2♣,Type1111
K♣ 5♣,3♣ 2♣,Type1111
K♣ 4♣,Q♣ J♣,Type1111
K♣ 4♣,Q♣ T♣,Type1111
K♣ 4♣,Q♣ 9♣,Type1111
K♣ 4♣,Q♣ 8♣,Type1111
K♣ 4♣,Q♣ 7♣,Type1111
K♣ 4♣,Q♣ 6♣,Type1111
K♣ 4♣,Q♣ 5♣,Type1111
K♣ 4♣,Q♣ 3♣,Type1111
K♣ 4♣,Q♣ 2♣,Type1111
K♣ 4♣,J♣ T♣,Type1111
K♣ 4♣,J♣ 9♣,Type1111
K♣ 4♣,J♣ 8♣,Type1111
K♣ 4♣,J♣ 7♣,Type1111
K♣ 4♣,J♣ 6♣,Type1111
K♣ 4♣,J♣ 5♣,Type1111
K♣ 4♣,J♣ 3♣,Type1111
K♣ 4♣,J♣ 2♣,Type1111
K♣ 4♣,T♣ 9♣,Type1111
K♣ 4♣,T♣ 8♣,Type1111
K♣ 4♣,T♣ 7♣,Type1111
K♣ 4♣,T♣ 6♣,Type1111
K♣ 4♣,T♣ 5♣,Type1111
