Higher,Lower,HigherWins,LowerWins,Ties
553648128,70368744178688,975972,725868,10464
137439019008,8796093022240,956692,745431,10181
68719484928,268435968,1015601,678722,17981
35651584,351843720888320,1027999,676480,7825
83886080,8589934608,955245,745229,11830
34359738624,536870976,1147227,543616,21461
8589967360,67174400,1016088,638769,57447
68719478784,262160,1070554,631287,10463
703687441776640,603979776,1089726,606486,16092
1236950581248,4563402752,947950,750312,14042
75497472,2199023255556,516141,1178875,17288
281474976727040,550292684800,1043929,642866,25509
8388736,8594128896,1223745,421169,67390
17179901952,35184372088834,1072928,605255,34121
524320,8796160131072,1119296,512579,80429
33554944,281474980904960,508944,1172825,30535
281474977234944,514,919233,458960,334111
35184372219904,4294967304,714576,388111,609617
35321811042304,65538,1076738,623999,11567
17213423616,16809984,1058693,644722,8889
33816576,4294967552,1018436,687668,6200
1126174784749568,8796227239936,1114640,588223,9441
1236950581248,551903297536,1094604,602934,14766
1125899906842656,137441050624,400297,1138051,173956
2147483680,536870920,1390208,297132,24964
274878955520,83886080,1096091,606621,9592
2252349569499136,274877906945,122556,36439,1553309
1048832,551903297536,1171216,510375,30713
1125899906850816,4311744512,376683,965384,370237
68719476800,2415919104,1060035,635387,16882
844424930131968,68719476752,1208328,372354,131622
4352,8589934594,1182531,521140,8633
1107296256,140737488355360,984767,722244,5293
524352,268566528,1440904,255173,16227
16793600,8796094070784,1000945,698822,12537
140738025226240,268566528,1023349,653981,34974
2203318222848,268451840,1050851,416976,244477
33562624,17592186060800,1042122,660296,9886
1082130432,17594333528064,499403,1203485,9416
4398050705408,5,1036811,651866,23627
2304,8404992,1088285,611857,12162
4294967360,67108872,1460764,233390,18150
2097280,2199291691008,845538,848058,18708
2199023386624,4398046511120,366149,591146,755009
1125899906842640,16896,1073894,626215,12195
562949953683456,4194816,464948,1241086,6270
4535485464576,4259840,1160197,485377,66730
35184380477440,10,1014211,682061,16032
140737488388096,67108880,1058322,619233,34749
4398046513152,66560,1250164,390696,71444
70437463654400,1099511889920,1141148,555076,16080
268435520,65568,924119,700242,87943
17179873280,269484032,1160464,544388,7452
528384,262148,1125032,578566,8706
2286984185774080,17592722915328,1115099,588665,8540
140737521909760,35184372088864,1072344,633536,6424
8392704,1310720,1041784,662517,8003
562950490292224,4294967312,963943,732380,15981
2147487744,263168,1270604,397709,43991
279172874240,65538,1126074,577653,8577
283467841536,281474976972800,1104433,601382,6489
17596481011712,2199023255616,868776,368526,475002
1052672,549755813952,1157955,546077,8272
17592320262144,268566528,859139,710961,142204
4299161600,549755879424,1113720,574224,24360
563018672898048,8193,1385954,317960,8390
17592219598848,1099578736640,1132988,569568,9748
264,1108101562368,1108071,570745,33488
524320,2199023271936,1076717,554951,80636
140737488363520,1073758208,960337,716152,35815
2256197860196352,6442450944,941651,762628,8025
2252074691592192,70368744177665,1506562,198134,7608
142606336,17592186044672,966079,730934,15291
4325376,2199560126464,1089174,600310,22820
281474976776192,2129920,1021177,667107,24020
281474976711680,4398046511105,1129182,565421,17701
137455730688,17179869312,1414872,291173,6259
85899345920,335544320,1147118,546750,18436
134221824,4311744512,1010680,693639,7985
278528,131080,878661,699808,133835
301989888,4400193994752,985659,718231,8414
4535485464576,281474976710720,973199,727586,11519
17592187092992,537133056,1110889,424265,177150
8320,1099511627840,993255,662547,56502
281479271677952,158329674399744,1030792,658604,22908
282024732524544,40960,1128109,502482,81713
562951027163136,2113536,1010315,686721,15268
567347999932416,16896,1124777,571108,16419
281612415664128,335544320,1069657,629362,13285
6597069766656,268451840,790156,355508,566640
279172874240,33792,1122108,582616,7580
17592186045440,8796629893120,1060735,635462,16107
12288,17592186044424,969091,733849,9364
33554440,67239936,1105350,597229,9725
137975824384,562949953486848,1268030,377386,66888
21474836480,2147483649,1198133,480366,33805
8796093024256,562950020530176,1084559,615049,12696
140737505132544,70437463654400,1098775,602124,11405
17179869216,1048580,1111258,566676,34370
2164260864,34359771136,1080384,619015,12905
1090519040,68719476800,1001316,700227,10761
137438953476,1116691496960,1084281,615009,13014
135168,137438986240,1095670,608730,7904
2251799847239680,140737505132544,1485788,218655,7861
2097184,65540,1068554,607826,35924
17825792,4398046511106,1121701,578445,12158
2251799813685256,17179869312,929577,775286,7441
33570816,281474976710672,1054397,650420,7487
33554464,1133871366144,1082747,622806,6751
1125900443713536,134218240,1091966,607929,12409
2251799830462464,1048832,1076733,628251,7320
262272,19791209299968,1066335,475954,170015
275414777856,268435458,1145875,555523,10906
4294967424,98304,1003049,662328,46927
4104,17179869188,1122868,580281,9155
2267742732288,532480,1007681,688089,16534
17179869186,70368745226240,476889,1227149,8266
35218731827200,140737492549632,383001,1145277,184026
571746046443520,1342177280,1127732,504683,79889
294912,550024249344,1027584,367876,316844
8590983168,20,1348616,353076,10612
33619968,2200096997376,1093385,610500,8419
141287244169216,3298534883328,975980,699431,36893
8390656,70368744177680,1112853,588803,10648
17592202821632,70403103916032,961729,739687,10888
132096,281474976710660,1084935,611315,16054
1125899906843136,16809984,1108283,474982,129039
105553116266496,524296,1164697,385015,162592
34603008,67108866,1152380,550356,9568
1056,671088640,1050351,645314,16639
2251804108652544,137455730688,475743,1230207,6354
68719476740,12884901888,880967,814274,17063
137439477760,17246978048,1035140,664544,12620
8421376,1099511628032,1118032,577871,16401
1125899906842625,17592188141568,962841,736936,12527
274877915136,38654705664,929113,773621,9570
1073741825,2199023255556,473412,1193018,45874
8392704,4295229440,1070804,634826,6674
17179871232,4398046512128,1122538,577908,11858
140737489403904,35184372088840,1141617,538706,31981
274877906960,2199291691008,760381,943210,8713
281474976972800,8589934720,490472,1215371,6461
33554434,1100585369600,1215915,470639,25750
35184373137408,67141632,1114554,546693,51057
142606336,8796093087744,947604,747286,17414
17179869200,131104,1106098,484473,121733
8388609,16896,1018185,675268,18851
35184372089856,262176,763685,940076,8543
70368744179712,524290,1157850,542707,11747
34078720,3072,959583,744615,8106
16908288,51539607552,909094,792034,11176
2147483664,4398046543872,1005460,575875,130969
140737490452480,35184372088834,1507076,196431,8797
140737496743936,1099511758848,1133072,562330,16902
134218240,551903297536,1071672,615402,25230
9070970929152,33554436,683934,418119,610251
4194816,4294967304,1443230,262251,6823
35184372090880,8590065664,1040896,662006,9402
4398080065536,1099511628288,1107880,596044,8380
4398080065536,35321811042304,1025218,679499,7587
2251799813685376,1073741832,1061187,643540,7577
8590065664,2147549184,1042456,614296,55552
1125908496777216,211106232532992,1132732,530787,48785
34359738432,67633152,1239489,367393,105422
571746046443520,17592186044928,1032703,663682,15919
281475513581568,8589934600,1179363,429876,103065
2533274790395904,70368744210432,1176869,526473,8962
34360262656,549755813920,1158932,530771,22601
8933531975680,2267742732288,1098912,600464,12928
33554436,134217792,1095187,608161,8956
2105344,134348800,999215,677822,35267
18432,8388624,1009772,689427,13105
2251799880794112,8858370048,974541,727975,9788
1143492092887040,4299161600,1034791,667149,10364
283467841536,516,1052510,651408,8386
6597069766656,536887296,563528,355633,793143
281474976710688,549822922752,821979,864503,25822
562949953421314,268959744,986342,709483,16479
290271069732864,549755813952,1108278,580518,23508
1073741840,24576,1383941,296399,31964
9437184,393216,1092835,602361,17108
2251799822073856,4398180728832,1088895,614453,8956
1125968626319360,2216203124736,1173151,526027,13126
4160,1168231104512,1129885,574442,7977
4294968320,34359738496,986493,708808,17003
1073742336,8796093022210,1184945,421786,105573
562949953425408,1125899906842632,1098788,604137,9379
274880004096,4398314946560,1074289,629802,8213
36864,2064,979284,723807,9213
135168,134217744,1239300,422876,50128
16809984,34359739392,995968,704887,11449
4194308,2199560126464,1107094,509201,96009
2155872256,2359296,1138453,503287,70564
136314880,268443648,1037539,637139,37626
274877906952,134348800,1083497,619949,8858
68736253952,79164837199872,1036337,665762,10205
16777728,201326592,1051132,648734,12438
525312,281474976710720,1221156,420580,70568
33554434,4398046511616,1022557,681347,8400
262208,9,1044378,591128,76798
1099511628800,131104,942304,753211,16789
524296,1074003968,924521,700951,86832
1048608,603979776,1028898,633265,50141
16640,4294967298,1192801,397229,122274
598134325510144,17179869192,1129732,567257,15315
4352,16777248,1132365,571875,8064
562949953425408,532480,1071548,633204,7552
8796093030400,3,804819,498737,408748
281474976711680,536871040,1148119,548383,15802
1572864,2199560126464,1108856,556076,47372
16842752,71303168,1115904,582233,14167
4296015872,268500992,1084517,576155,51632
2251834173423616,16778240,1018521,687131,6652
1128098930098176,4294967312,1007927,693290,11087
2097408,4398046519296,1454425,248665,9214
3377699720527872,299067162755072,1151574,551157,9573
137975824384,2050,618503,432250,661551
2252074691592192,549755830272,1488950,214639,8715
2251800887427072,281475245146112,1090005,613249,9050
4104,1049600,1019259,684325,8720
16908288,17592186306560,555200,1148384,8720
562949986975744,67108928,1142766,562311,7227
16793600,140737489403904,959666,740154,12484
17179869248,1099512676352,1120960,557914,33430
281474980904960,1099511635968,1475064,227565,9675
75497472,1099511627784,959702,734543,18059
68753031168,134221824,1203725,404853,103726
137447342080,2097216,1112934,588093,11277
274877906976,4398050705408,1077859,628408,6037
37748736,34426847232,1246493,431431,34380
1073743872,67108880,1260111,378442,73751
549756862464,2199023517696,938027,717399,56878
1099520016384,17592320262144,1205342,441315,65647
34368126976,1099578736640,1133812,561218,17274
4198400,35184372089344,1237741,442500,32063
2251799813686272,35184372089344,1128128,575693,8483
68719476740,35184372097024,1076395,619096,16813
9663676416,2199291691008,844253,843141,24910
562949953421344,8421376,782089,471800,458415
1125968626319360,137439019008,1201792,409145,101367
2392537302040576,134217856,1189307,515386,7611
2097664,8796093022336,1152867,539663,19774
140737496743936,67141632,1128669,566524,17111
2251799814733824,281476050452480,1085758,619643,6903
274877906946,557056,942803,760839,8662
2228224,1649267441664,1073198,606285,32821
553648128,32832,1076972,622831,12501
33558528,563087392374784,1475740,230959,5605
274877907008,67633152,1288730,370642,52932
1125908496777216,68719476744,1083155,617318,11831
37748736,211106232532992,1050955,653523,7826
17196646400,34361835520,1212598,449747,49959
2147487744,34376515584,975957,729325,7022
9126805504,270336,1049706,613111,49487
68719477248,48,1053388,643471,15445
281475110928384,4194306,36763,36763,1638778
549755817984,150994944,1044449,658582,9273
3377699720527872,549755813892,1141634,560341,10329
137438954496,1073741828,1096907,602629,12768
268435712,134217792,1089224,586564,36516
70385924046848,8796361457664,1119308,560635,32361
536871040,1073750016,1055123,601354,55827
35184405643264,6291456,907229,797117,7958
565148976676864,8589935616,468053,1000049,244202
33792,4398046773248,964905,730386,17013
70866960384,536870914,1108814,585502,17988
2267742732288,68157440,1082170,612721,17413
274877907456,2336462209024,1110704,593323,8277
8796093022209,1099511627780,773810,704964,233530
137439477760,554050781184,1269043,376823,66438
274877908992,16777344,1296895,394396,21013
35459249995776,65552,1056948,649144,6212
8657043456,17592186306560,540138,1156997,15169
4608,2097216,1123530,580778,7996
275951648768,532480,1055986,647832,8486
1125900443713536,137439477760,392628,954597,365079
4210688,524296,995943,692187,24174
4398054899712,1073774592,1038681,656687,16936
137472507904,67633152,1161414,541523,9367
276824064,17592186052608,1096962,597710,17632
2233382993920,2147500032,1067914,619594,24796
274877906952,8388612,1111628,592265,8411
1125899906973696,281476050452480,1251274,398272,62758
68719484928,8519680,362519,757345,592440
33556480,262208,1072895,631393,8016
35253091565568,257,1027677,669194,15433
528,8448,1106101,581552,24651
141836999983104,80,918863,761872,31569
1099511628288,140737488486400,981694,707095,23515
1125899907104768,36507222016,1148890,505778,57636
137438957568,66,1096432,606746,9126
140737521909760,4398048608256,1293090,373364,45850
2251799830462464,8404992,1112181,590611,9512
33554464,71468255805440,1019599,685467,7238
70368744177728,8796093038592,1123070,539082,50152
1236950581248,8396800,1018257,681087,12960
17196646400,281474976710912,1204716,461421,46167
4195328,9345848836096,1068772,628418,15114
1126037345796096,8589934596,1491825,213398,7081
70368744701952,2147483650,1142092,520410,49802
34376515584,1649267441664,1051132,648734,12438
70373039144960,134742016,1179713,359400,173191
268435968,8796093284352,947268,742908,22128
1125899906842880,42949672960,1003483,698108,10713
141733920768,268468224,818680,881204,12420
70368744701952,4398046511112,824416,868971,18917
140737488357376,2097408,531196,1144496,36612
1099511627808,4398046543872,838094,731706,142504
12582912,67108865,892679,799921,19704
8388864,72567767433216,1096793,600571,14940
281474985099264,4406636445696,1148040,548568,15696
69632,17592186044544,980978,723850,7476
562958543355904,1073741832,1070014,626447,15843
2251801961168896,70369817919488,1064883,639425,7996
274878169088,145135534866432,1014129,691108,7067
160,35734127902720,1077426,585852,49026
68987912192,17179870208,446562,1087646,178096
4398046511616,4294967312,974047,715134,23123
2052,8796093030400,1112022,587265,13017
2251799813689344,1073741888,1412323,294253,5728
562949961809920,67109888,1588401,89531,34372
6291456,140737756790784,1258837,363107,90360
73014444032,70368744178688,469207,999639,243458
17213423616,262160,1069428,636244,6632
301989888,1099511889920,1092301,610683,9320
2251799813685312,8606711808,1009643,696961,5700
282574488338432,134234112,602595,1060969,48740
8589938688,2147483652,1121032,582441,8831
274877906946,262656,989176,715455,7673
4299161600,9126805504,1032189,656940,23175
35184372092928,70368744178176,979997,724163,8144
68723671040,67108868,1127055,568437,16812
140741783322624,65568,1096482,583806,32016
34359740416,562949953421314,1128050,572005,12249
275146342400,2097156,1280340,391612,40352
70368744194048,4296015872,359446,990467,362391
274877911040,132,1437839,266736,7729
1073742336,2097280,937727,752037,22540
10737418240,72,1035417,627981,48906
2251800082120704,536903680,1190662,484116,37526
2200096997376,32784,36924,36924,1638456
16781312,549756862464,1157821,545488,8995
1099511627840,16386,525394,1125345,61565
562952100904960,70369281048576,1071597,623297,17410
140738562097152,96,894231,786828,31245
274877906976,268439552,814864,404711,492729
33554440,268435460,771713,931295,9296
1107296256,140737488359424,408500,1129449,174355
2336462209024,262176,503471,1201397,7436
1125899911036928,8796095119360,1161332,538796,12176
299067162755072,67174400,1142410,546334,23560
68853694464,1026,122559,122559,1467186
1028,147456,1021678,673869,16757
4210688,19791209299968,955713,733744,22847
17592253153280,8797166764032,458433,1226721,27150
1050624,562954248388608,1085321,617088,9895
274882101248,133120,1104634,600450,7220
140737489403904,8589950976,1219272,366314,126718
6144,4406636445696,1158094,546756,7454
1099515822080,4294975488,1075319,612274,24711
1048578,12,871866,786819,53619
20971520,2199031644160,1143919,555458,12927
1125899906842752,4718592,997786,703931,10587
141733920768,562949955518464,1003848,697732,10724
2097184,131088,786284,911715,14305
167772160,34426847232,1043334,658952,10018
4398046512128,8796093022720,1025714,669407,17183
274877906948,134217736,1056196,645162,10946
1125899908939776,281474993487872,390730,1184618,136956
1125899906842656,140738562097152,1072151,629621,10532
281474976710672,134250496,1075136,613802,23366
4535485464576,537919488,1218989,431518,61797
562949953421320,4398046511616,1230970,389661,91673
140746078289920,131328,1060364,392011,259929
70368744181760,140737490452480,466942,1239219,6143
137447342080,16778240,18649,31228,1662427
8796093022240,2199157473280,1029396,551297,131611
2251804108652544,16785408,1021095,683626,7583
33554944,4362076160,1076170,628747,7387
67108992,16400,955037,700877,56390
33554944,140737488363520,1174080,530248,7976
137438953476,147456,983285,716643,12376
268435712,4294967304,973499,702658,36147
2251808403619840,17592186109952,1086676,618169,7459
34360262656,70368744177672,1086096,604459,21749
1099545182208,4194308,1040267,662816,9221
292057776128,4535485464576,1133626,569742,8936
140738025226240,67174400,1154955,417702,139647
17592186060800,268435488,375097,502471,834736
281475110928384,549755846656,1050686,635731,25887
1688849860263936,2199023255556,847256,852877,12171
2251799814209536,2748779069440,1066092,636713,9499
17592202821632,1073741826,1106779,594722,10803
8590065664,4294983680,1107199,549112,55993
1125899906842640,8590983168,492118,1215012,5174
274877906946,2621440,888126,816513,7665
281474976710720,671088640,1016044,673931,22329
8623489024,83886080,1107630,595083,9591
17184063488,2199023321088,1084000,607735,20569
2155872256,81920,1032437,662372,17495
274877939712,4311744512,1024945,678198,9161
2233382993920,87960930222080,891339,797676,23289
1236950581248,8858370048,968101,730350,13853
17408,35184372219904,936547,759478,16279
10240,2098176,940807,757862,13635
34359738369,17179869312,917491,769915,24898
137438953504,134479872,1240306,400850,71148
2147491840,20,786248,793664,132392
549755813952,67239936,1060872,429569,221863
1099528404992,633318697598976,915412,784075,12817
65,24,896938,730257,85109
1099520016384,281474978807808,919174,775536,17594
1130297953353728,134479872,1110682,589360,12262
129,1099511758848,995871,664232,52201
68987912192,8796093030400,1109163,585953,17188
1125899906875392,51539607552,862557,838517,11230
281475245146112,17179869248,939167,749792,23345
562949953421320,35253091565568,400590,956058,355656
34359771136,1099780063232,1157705,449928,104671
1125899907104768,1099511628032,1086013,614710,11581
1161084278931456,562950490292224,1100930,598741,12633
16785408,68719477248,992944,707511,11849
1125934266580992,268500992,1067945,632409,11950
140737505132544,2147483656,1084457,617867,9980
73014444032,537919488,1102738,592840,16726
8796101410816,549760008192,1098308,596213,17783
264,26388279066624,923921,756894,31489
2251801961168896,17301504,965348,740523,6433
17592186048512,281474976743424,1076124,628480,7700
33587200,16448,1130913,571904,9487
67109888,39582418599936,900454,794941,16909
16777472,8796093022272,1097102,604661,10541
268451840,67108868,497377,361099,853828
6442450944,65568,1100299,391608,220397
541065216,524352,501843,1200449,10012
33554433,17592186044420,981037,722239,9028
140806207832064,8589934594,1178451,517682,16171
17179869185,2147500032,981616,694218,36470
528384,35185445830656,1191558,476259,44487
8796126576640,70368744177666,1079841,624335,8128
2049,17408,1051625,646296,14383
4311744512,70368744701952,1165842,496568,49894
137975824384,8208,1117499,581935,12870
36507222016,1103806595072,1125464,562857,23983
140737488356352,17609365913600,1236527,401102,74675
285212672,562949957615616,955979,744100,12225
35184372088960,8796093546496,1139275,405380,167649
2199023255568,549755813896,912274,566475,233555
141836999983104,131073,1093586,584599,34119
38654705664,4400193994752,1118277,570803,23224
1236950581248,68157440,1081234,617888,13182
536870916,9,505171,423424,783709
68719476752,1099512676352,1079081,618053,15170
281474976710657,67371008,1209673,420732,81899
68719476752,268435458,1098747,595171,18386
1207959552,1099511660544,896940,402842,412522
134221824,70368745226240,512313,1194004,5987
2233382993920,17592186044672,963777,725216,23311
17179869248,8796093087744,1072363,608070,31871
824633720832,1125900443713536,1034046,667942,10316
1082130432,17596481011712,957856,739219,15229
564049465049088,131328,1032536,664525,15243
17196646400,163840,1044391,655770,12143
16777232,72567767433216,1013529,687680,11095
136,2201170739200,1075130,585534,51640
584115552256,140737488355840,357969,1161217,193118
137438953473,17596481011712,929168,770568,12568
281749854617600,33816576,1099040,485393,127871
562949953422336,524292,1469497,236128,6679
35184373137408,33,1095518,569231,47555
4194560,131584,1150473,372294,189537
4104,34628173824,1066987,636494,8823
2147485696,4831838208,992596,707363,12345
67109888,17448304640,949823,744889,17592
562950490292224,299067162755072,958531,737054,16719
2147484160,131080,1063847,625332,23125
562949953422336,70368744185856,1503403,201163,7738
138512695296,268697600,1080666,619236,12402
8396800,16640,1042352,652192,17760
4097,1073758208,1037844,665287,9173
525312,2199023321088,1063354,632029,16921
2251799815782400,4432406249472,1109049,595800,7455
2251834173423616,4294967300,1131893,572730,7681
301989888,549755814016,1095302,608687,8315
2155872256,589824,995171,700351,16782
68753031168,34359771136,1170117,532960,9227
1196268651020288,34359754752,1133482,567220,11602
17592219598848,17,1064148,640497,7659
52776558133248,2200096997376,1108075,526676,77553
2199023255808,268468224,527134,1127376,57794
132,549755813889,820229,854884,37191
2251799813685252,130,1038431,664258,9615
140806207832064,25769803776,1147386,493351,71567
1125899906844672,4259840,1406179,299672,6453
8796093023232,805306368,990213,706223,15868
33554436,1073872896,528485,1175890,7929
274877906952,562949953486848,1258555,404889,48860
83886080,537919488,983184,715110,14010
134218240,70373039144960,911392,777737,23175
68727865344,8800387989504,1417973,288706,5625
137573171200,1152,950082,750110,12112
132,8796361457664,1102185,452704,157415
8388612,2147491840,1096962,597710,17632
545259520,17592186044672,973205,724344,14755
70368777732096,1075838976,1064707,640816,6781
35184372089344,17592186060800,1144633,544053,23618
4398046513152,8796093038592,1052171,647134,12999
281474976710660,536936448,517861,1177833,16610
1143492092887040,70368746274816,982857,717768,11679
1125968626319360,70369281048576,1138623,560741,12940
281474977759232,4295229440,1097643,592624,22037
1056768,2199023271936,972888,685074,54342
141012366262272,8256,1153152,552259,6893
4295229440,10995116277760,1010876,625831,75597
563224831328256,1099511631872,1203725,404853,103726
1125899906842632,17592186568704,957820,742888,11596
70368744178688,1099780063232,1100787,594584,16933
68987912192,34359739392,447316,1127775,137213
275951648768,20,1162785,505951,43568
8796093024256,8388640,1034904,666760,10640
562949986975744,17592186060800,1145219,557894,9191
33554448,73728,1064237,638201,9866
562949953454080,70368748371968,945347,749358,17599
70368744179712,52776558133248,1018256,682386,11662
268435968,1099511889920,1060273,628612,23419
562949953552384,8590196736,967985,729151,15168
17184063488,70368745226240,787263,918235,6806
2322168557862912,268468224,829450,874575,8279
137438953480,1099511758848,1056242,644305,11757
4259840,8589934593,1120144,568766,23394
4325376,8256,1108278,580518,23508
2155872256,524800,993090,703707,15507
274877906945,68719480832,394854,1210504,106946
541065216,4398046511120,1113435,503413,95456
34493956096,1073741888,975869,712939,23496
160,655360,1021444,642684,48176
1026,32896,1043710,650752,17842
4672924418048,2147491840,1120732,582101,9471
35321811042304,1056,1016164,685656,10484
281474980904960,141836999983104,1443048,260963,8293
2101248,549755846656,1122926,580109,9269
16842752,70368744178176,1000176,701101,11027
2251799813685256,33280,1094362,609610,8332
4718592,25769803776,957391,733313,21600
2049,8196,1227665,437961,46678
8650752,39582418599936,1013440,683006,15858
4672924418048,133120,1030210,675616,6478
2164260864,1610612736,1012273,687782,12249
8796093022720,1074003968,1118563,504913,88828
275414777856,52776558133248,941651,762628,8025
274877906945,140737488355392,944755,760056,7493
1374389534720,32896,1036481,668020,7803
68719738880,2199024304128,1074239,621641,16424
67371008,536870920,463912,1215422,32970
562949953552384,536903680,1062863,632666,16775
8598323200,2097216,1067642,629138,15524
140737490452480,8589950976,1504517,199536,8251
9216,272,938290,756345,17669
687194767360,262208,923933,777172,11199
549755814912,136314880,1010208,685027,17069
4398046576640,134217732,1457248,209055,46001
281474980904960,1049088,1507904,165259,39141
2533274790395904,294912,1075727,628333,8244
2251799813685312,71303168,1089684,615560,7060
2199056809984,140737488355332,1251492,417777,43035
285212672,4294967360,491229,1212964,8111
2251799813685312,79164837199872,1006837,697645,7822
17180917760,524296,1141655,538667,31982
844424930131968,2684354560,1065105,631939,15260
70369817919488,2199023271936,1071133,585935,55236
1056,1099511889920,1247836,385384,79084
1125899907366912,4194432,967446,733734,11124
70368744177920,536870913,1126262,554208,31834
2560,269484032,1186779,514304,11221
281749854617600,1073745920,1188201,395380,128723
4294967328,8796093022212,1083484,547574,81246
68719493120,17592186044420,981083,714671,16550
281474977759232,67108866,1118630,570426,23248
2251801961168896,281474976711168,490756,1215597,5951
131074,65552,357045,607896,747363
9437184,71303168,1148260,546246,17798
33816576,1074790400,1080149,624259,7896
2251816993554432,1099511627784,1098268,605631,8405
549755814912,8796093022720,1004773,689748,17783
149533581377536,2228224,122562,122562,1467180
5120,8796227239936,1140910,563478,7916
8796101410816,1101659111424,1081313,614640,16351
8208,549755813896,858442,417439,436423
274878038016,536879104,1126472,575564,10268
2251799817879552,1125900443713536,1104163,600242,7899
1099512152064,270336,980458,647480,84366
343597383680,142936511610880,1112765,591157,8382
133120,130,1034086,665681,12537
2252899325313024,17314086912,1212107,467374,32823
33554496,281474976710664,1085716,619337,7251
17592187092992,1099511627784,1078612,580133,53559
17181966336,2199023255616,1464728,240524,7052
33562624,67108992,1294733,390195,27376
16777220,140737555464192,1078590,621559,12155
422212465065984,272629760,1169193,363106,180005
274878955520,2147484672,1092738,612729,6837
35459249995776,4100,873784,496481,342039
16793600,32896,1043930,655064,13310
4227072,4295032832,1010333,678041,23930
17179869312,69206016,1083851,357132,271321
536871936,8796097216512,1023632,674061,14611
140737488420864,786432,878910,799961,33433
562952100904960,281479271677952,987725,707754,16825
2252074691592192,70437463654400,1466463,238310,7531
2251799814733824,67108868,1111846,592143,8315
4352,134283264,1130624,573185,8495
2080,68727865344,539752,1166589,5963
34359738624,4415226380288,1240744,378071,93489
140737488355840,17179877376,1248621,370125,93558
2251800887427072,283467841536,387645,1074079,250580
2251799813685249,2113536,960531,742580,9193
16779264,537919488,1461890,243637,6777
70369012613120,4294967312,920433,737393,54478
549756862464,6,876926,782128,53250
2056,17179869186,1108985,590169,13150
549755815936,141836999983104,954359,744324,13621
2252074691592192,549760008192,1510342,194766,7196
281474976711168,536936448,1364940,341496,5868
34393292800,528384,1183886,393807,134611
1064960,2199023779840,998455,660176,53673
6291456,268435457,1162799,528866,20639
9070970929152,175921860444160,909788,794719,7797
1134695999864832,72,1022092,678419,11793
150994944,8796093038592,1207805,458978,45521
524296,65537,1060969,396954,254381
1125899906842640,6291456,862035,839913,10356
562950221856768,1073741888,952191,743986,16127
37748736,65600,1132307,571563,8434
68736253952,17592186052608,1159343,540996,11965
68719607808,1099515822080,1075568,620089,16647
137438953488,562949953421440,976676,724849,10779
8454144,32800,1083893,610910,17501
281474976841728,70368744210432,1093152,594661,24491
34359738496,134234112,841521,850268,20515
281474976710688,262146,1212013,394846,105445
274878038016,524320,953155,752627,6522
74766790688768,8800387989504,983666,676169,52469
65,1073807360,920522,710121,81661
4297064448,257,922527,451833,337944
4398054899712,35184908959744,1170811,463174,78319
137438953473,70369281048576,987945,711061,13298
1125899906859008,8796093022464,992654,707624,12026
33555456,1073807360,1060065,644736,7503
1196268651020288,2147485696,1097201,373802,241301
33558528,549755813920,1506544,198153,7607
2251834173423616,562949953421824,1238022,449326,24956
137439477760,1048578,1076429,623701,12174
2621440,8796093022212,1128644,552092,31568
549757911040,4398046511108,922850,753364,36090
1099511627808,1073750016,969260,601846,141198
1125899906973696,17179869696,922496,780278,9530
274877907200,137438953476,1120629,582497,9178
8796101410816,70369281048576,1057599,638718,15987
1125899911036928,524320,1079719,621852,10733
549755815936,34896609280,935216,764341,12747
68720001024,1099520016384,966147,386689,359468
1099513724928,1140850688,984992,693678,33634
1125899911036928,17448304640,1089182,612014,11108
290271069732864,70373039144960,972068,717698,22538
70385924046848,549755822080,865506,816862,29936
67110912,70368752566272,966112,734618,11574
18253611008,131328,122562,37167,1552575
549755814400,32776,937016,749526,25762
514,4362076160,1040760,648567,22977
1073774592,335544320,840201,440588,431515
1152,4398046511112,841333,858220,12751
520,2105344,1050331,638995,22978
141012366262272,566935683072,1313106,352772,46426
5368709120,32800,1076738,554270,81296
68719477760,17592190238720,1466961,240570,4773
134348800,4398046511112,485390,1190959,35955
274882101248,17825792,1034529,669249,8526
16777248,281474976841728,1092344,609342,10618
70368744179712,545259520,1086686,615154,10464
262400,17600775979008,1160256,431806,120242
8454144,268435584,1121905,574220,16179
1125904201809920,17180000256,1055416,646203,10685
281543696187392,1099511627777,1133770,560939,17595
67108880,32772,485268,1180647,46389
281474976710660,550024249344,1186176,419251,106877
288,268566528,1122542,557443,32319
69632,17179869312,940913,763834,7557
2162688,1101659111424,1096127,582772,33405
35184405643264,4194816,488215,1218027,6062
16448,65552,876912,746119,89273
1074790400,65538,1072188,585032,55084
70368744194048,1099512676352,12671,12671,1686962
275414777856,4104,122559,122559,1467186
137438953480,603979776,1167726,475801,68777
137438953600,2080,1014512,452713,245079
140737488359424,262208,1072102,633760,6442
274877907200,140737488356352,1219894,460020,32390
562958543355904,2151677952,1105251,591527,15526
33792,283673999966208,1155135,479512,77657
137438954496,140737505132544,1207260,410799,94245
70368744177680,1099511660544,1071133,586144,55027
70368777732096,294912,1059726,643963,8615
571746046443520,68719509504,767944,364262,580098
33554448,70506183131136,1004485,702111,5708
10240,2147483712,929168,770568,12568
576,17592188141568,1112204,578588,21512
4352,281474976711680,1031935,671847,8522
2199023257600,4362076160,1011566,688377,12361
8589934848,549756862464,1216675,370125,125504
2251799947902976,16777220,1044987,659017,8300
